,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000044573,0.5044528971294896,0.0,0.0,0.49717038704276056,0.5116643365908893,Acp1
ENSMUSG00000001763,0.5032302055432831,0.0,0.0,0.4959357472358716,0.5104536483251935,Tspan33
ENSMUSG00000063200,0.5019435465704731,0.0,0.0,0.49463654679498226,0.5091795897239917,Nol7
ENSMUSG00000024663,0.501265012348395,0.0,0.0,0.49395141183933633,0.5085076876785188,Rab3il1
ENSMUSG00000063715,0.4993499775120647,0.0,0.0,0.4920177966640547,0.5066113233334264,Olfr816
ENSMUSG00000032590,0.4986923567701916,0.0,0.0,0.4913538121410035,0.5059600978102542,Apeh
ENSMUSG00000022370,0.4983939192146787,0.0,0.0,0.4910524894258782,0.5056645597618277,Mrpl13
ENSMUSG00000002658,0.4980303612149227,0.0,0.0,0.49068541908498653,0.5053045316493636,Gtf2f1
ENSMUSG00000025503,0.4974151960877541,0.0,0.0,0.4900643167728257,0.5046953335664485,Taldo1
ENSMUSG00000004897,0.49675674115250723,0.0,0.0,0.48939951511704016,0.504043257548702,Hdgf
ENSMUSG00000104736,0.494887060770643,0.0,0.0,0.4875118598587958,0.5021916447964225,Gm43146
ENSMUSG00000034156,0.4947381457849583,0.0,0.0,0.487361516187103,0.5020441659687196,Bzrap1
ENSMUSG00000090219,0.4928640028715161,0.0,0.0,0.4854694301889558,0.5001880612393325,4930516K23Rik
ENSMUSG00000051255,0.4927851932375536,0.0,0.0,0.48538986754752617,0.5001100086549183,Gm6563
ENSMUSG00000040657,0.4880745663450561,0.0,0.0,0.48063445418041556,0.4954444161242115,1700063H04Rik
ENSMUSG00000056508,0.4860249492164679,0.0,0.0,0.47856548684505074,0.4934142609001104,1700001K19Rik
ENSMUSG00000028730,0.48549450158422414,0.0,0.0,0.4780300448083169,0.4928888369575689,Cfap57
ENSMUSG00000094520,0.48368341229688283,0.0,0.0,0.4762019451019602,0.4910948592428863,Olfr635
ENSMUSG00000078350,0.48303328670217965,0.0,0.0,0.47554572906142384,0.49045086084417644,Smim1
ENSMUSG00000053830,0.48261737201385424,0.0,0.0,0.47512592241070206,0.4900388617504154,Gm9923
ENSMUSG00000034853,0.48248780141574726,0.0,0.0,0.47499514003976495,0.4899105103066487,Acot11
ENSMUSG00000018654,0.4819483179638982,0.0,0.0,0.4744506147775941,0.4893760994976644,Ikzf1
ENSMUSG00000032131,0.479139233250912,0.0,0.0,0.4716153701309293,0.4865933378290436,Abcg4
ENSMUSG00000028996,0.4791118607137336,0.0,0.0,0.4715877434490523,0.4865662210470917,Rbp7
ENSMUSG00000096982,0.47685297431370566,0.0,0.0,0.46930793495892115,0.4843283910446063,Redrum
ENSMUSG00000085640,0.47667322923562777,0.0,0.0,0.4691265293795406,0.4841503172736662,Gm14064
ENSMUSG00000051839,0.47526543576726965,0.0,0.0,0.4677057526144405,0.48275559233857107,Gypa
ENSMUSG00000074129,0.4746999893081344,0.0,0.0,0.4671351023532512,0.4821953842179098,Rpl13a
ENSMUSG00000000563,0.4715577146529083,0.0,0.0,0.46396402417128707,0.4790821081433348,Atp5f1
ENSMUSG00000038637,0.47106121442965126,0.0,0.0,0.463462990603716,0.47859017256807135,Lrrc56
ENSMUSG00000001911,0.4703741234306238,0.0,0.0,0.4627696340662378,0.47790939064480986,Nfix
ENSMUSG00000025290,0.4691246112543869,0.0,0.0,0.46150875151381743,0.4766713286647177,Rps24
ENSMUSG00000061360,0.4673031221582158,0.0,0.0,0.4596707422549235,0.4748664775766754,Phf5a
ENSMUSG00000030708,0.46620793270527905,0.0,0.0,0.45856565135478294,0.4737812612733869,Dnajb13
ENSMUSG00000109994,0.46478662499647266,0.0,0.0,0.4571315290520013,0.4723728621571587,Gm45459
ENSMUSG00000062997,0.46409708751887474,0.0,0.0,0.4564357890042282,0.4716895732362076,Rpl35
ENSMUSG00000024158,0.4632971060268955,0.0,0.0,0.45562862320897324,0.47089682971315916,Hagh
ENSMUSG00000042106,0.4620703393132866,0.0,0.0,0.4543908639056137,0.46968113853807353,Fam212a
ENSMUSG00000073400,0.4618283705769166,0.0,0.0,0.45414673048063825,0.4694413509443695,Trim10
ENSMUSG00000103811,0.4613215151583096,0.0,0.0,0.4536353443965349,0.46893906075716785,Gm38004
ENSMUSG00000026520,0.4612208405464698,0.0,0.0,0.453533770479741,0.46883929233196686,Pycr2
ENSMUSG00000047181,0.46116864520673445,0.0,0.0,0.45348110896871163,0.46878756673346156,Samd14
ENSMUSG00000000253,0.45935570713093293,0.0,0.0,0.4516520123423218,0.466990912088273,Gmpr
ENSMUSG00000034245,0.4578254273743957,0.0,0.0,0.45010814374033803,0.46547432791947974,Hdac11
ENSMUSG00000040197,0.4568282321504633,0.0,0.0,0.44910211827497415,0.46448603314918424,Cd209e
ENSMUSG00000032698,0.4550365643903261,0.0,0.0,0.44729463437488526,0.4627103089730405,Lmo2
ENSMUSG00000041571,0.4548945924416554,0.0,0.0,0.4471514118575338,0.46256959776263157,Selenow
ENSMUSG00000031543,0.45485436820712893,0.0,0.0,0.4471108333775368,0.4625297306567645,Ank1
ENSMUSG00000100851,0.45465125133522105,0.0,0.0,0.4469059281894456,0.46232841667277513,Gm28928
ENSMUSG00000036199,0.45363512456540966,0.0,0.0,0.4458808672655963,0.4613212972737168,Ndufa13
ENSMUSG00000075133,0.45314886960582895,0.0,0.0,0.44539034417181234,0.46083934567323936,Olfr1170
ENSMUSG00000000740,0.45228918884723596,0.0,0.0,0.4445231289060529,0.45998726199528883,Rpl13
ENSMUSG00000078621,0.44908649017357627,0.0,0.0,0.4412924889293456,0.456812741069271,Hbb-bh2
ENSMUSG00000028825,0.44896248266998184,0.0,0.0,0.44116740360984785,0.4566898206419072,Rhd
ENSMUSG00000053121,0.448383266846066,0.0,0.0,0.4405831575208892,0.4561156784399228,Gm5129
ENSMUSG00000041736,0.4480008090273933,0.0,0.0,0.4401973818261949,0.45573656721944933,Tspo
ENSMUSG00000028333,0.4478461186745045,0.0,0.0,0.44004135033072406,0.4555832296473306,Anp32b
ENSMUSG00000020978,0.4477064766940004,0.0,0.0,0.43990049807955417,0.45544480845394525,Klhdc2
ENSMUSG00000032519,0.44748263504828395,0.0,0.0,0.4396747172097359,0.45522292291051863,Slc25a38
ENSMUSG00000091662,0.4468302523957591,0.0,0.0,0.4390166883507703,0.45457623580058837,Vmn1r69
