,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000098360,-0.09767665750281083,6.93111880729562e-87,1.5874331059395714e-86,-0.10729515520315876,-0.08803987781782012,4930535O05Rik
ENSMUSG00000035764,-0.09767858321904684,6.877506461119183e-87,1.5753012280380463e-86,-0.10729707708619785,-0.0880418070137632,Fbxo45
ENSMUSG00000090086,-0.09768505426145903,6.700363234684726e-87,1.5348695478445547e-86,-0.1073035352472761,-0.08804828974966974,AI480526
ENSMUSG00000109813,-0.0976858973905276,6.677620420171971e-87,1.5298025245503614e-86,-0.10730437669794216,-0.08804913440237445,Olfr1279
ENSMUSG00000060317,-0.09768950963005915,6.581051163970377e-87,1.5078197851605142e-86,-0.1073079817464947,-0.08805275316981623,Acnat2
ENSMUSG00000038210,-0.09770148083434602,6.270861989490447e-87,1.4368847742974283e-86,-0.10731992911758644,-0.08806474600985426,Hoxa11
ENSMUSG00000030313,-0.0977038365903526,6.211560747469669e-87,1.423429526524877e-86,-0.10732228018324548,-0.08806710602378574,Dennd5b
ENSMUSG00000044595,-0.09770424422883206,6.2013562162980985e-87,1.4213564023763155e-86,-0.10732268701009937,-0.08806751439906473,Dnd1
ENSMUSG00000090716,-0.09770539074777168,6.172744641157607e-87,1.4149306920894555e-86,-0.10732383124625364,-0.08806866299033493,Gm3371
ENSMUSG00000055254,-0.0977058549960386,6.161196732121055e-87,1.4124155197669107e-86,-0.1073242945701682,-0.0880691280777369,Ntrk2
ENSMUSG00000105664,-0.09770654995368397,6.143950318390157e-87,1.4085934094417324e-86,-0.10732498814409418,-0.08806982429153552,Gm42797
ENSMUSG00000038844,-0.09770697767716124,6.133359666612276e-87,1.4062966616983994e-86,-0.1073254150159332,-0.08807025278813833,Kif16b
ENSMUSG00000019986,-0.09770748862434829,6.120732218094712e-87,1.4035324312941193e-86,-0.10732592494577099,-0.0880707646588854,Ahi1
ENSMUSG00000003271,-0.0977138669072305,5.9652658039939315e-87,1.368010517650467e-86,-0.10733229052839952,-0.08807715447122925,Sult2b1
ENSMUSG00000042863,-0.0977180859419142,5.864600289268003e-87,1.3450505960028773e-86,-0.10733650116182919,-0.08808138113272711,Olfr1026
ENSMUSG00000104807,-0.09771837095123646,5.857861430834285e-87,1.3436305479245456e-86,-0.10733678560360736,-0.08808166665727762,Gm42865
ENSMUSG00000022055,-0.0977186899777544,5.850327418883306e-87,1.3420278313409596e-86,-0.1073371039948403,-0.08808198626052062,Nefl
ENSMUSG00000040339,-0.09772224966914836,5.766915785494509e-87,1.3230173459676806e-86,-0.10734065659760335,-0.0880855523871355,Fam102b
ENSMUSG00000054940,-0.0977250060928413,5.703142307918914e-87,1.308509017325719e-86,-0.10734340753209266,-0.08808831379406926,Olfr137
ENSMUSG00000045210,-0.09772666156208865,5.665179454412159e-87,1.2999204295768907e-86,-0.10734505970453086,-0.08808997225625206,Vcpip1
ENSMUSG00000054582,-0.09772706872100952,5.6558812595630295e-87,1.2979081847349426e-86,-0.1073454660526008,-0.08809038015128683,Pabpc1l
ENSMUSG00000025190,-0.09772808506155997,5.632737689477866e-87,1.2927180384376571e-86,-0.10734648036911025,-0.08809139832932164,Got1
ENSMUSG00000073759,-0.0977301409082582,5.586211415219619e-87,1.2821600697996828e-86,-0.10734853212153093,-0.08809345789293217,4933407E24Rik
ENSMUSG00000002625,-0.09773021209626792,5.584607229912043e-87,1.2819117119371773e-86,-0.10734860316776623,-0.08809352920964926,Akap8l
ENSMUSG00000034216,-0.09773473917119224,5.483530017265266e-87,1.2588277604852437e-86,-0.10735312122659618,-0.08809806446969294,Vps18
ENSMUSG00000086666,-0.09774100608538464,5.3466114556472275e-87,1.2275107953904127e-86,-0.10735937565898551,-0.08810434271535797,Gm12249
ENSMUSG00000068600,-0.09775001237774995,5.15579350527964e-87,1.183812233625977e-86,-0.10736836401219946,-0.08811336529372223,Gml2
ENSMUSG00000039954,-0.09775093762592342,5.136579054771201e-87,1.1795107459104238e-86,-0.10736928741733158,-0.08811429221510336,Stk32a
ENSMUSG00000092233,-0.09775752481879041,5.001832859987304e-87,1.1486764603723533e-86,-0.10737586148840826,-0.08812089132065307,Gm20403
ENSMUSG00000043468,-0.09776786643409026,4.797364555213896e-87,1.1018231483593226e-86,-0.10738618250135334,-0.08813125164006937,Adam30
ENSMUSG00000035215,-0.09777167529435576,4.724177210198596e-87,1.085115528719206e-86,-0.10738998377316288,-0.08813506738966471,Lsm7
ENSMUSG00000104606,-0.09777480176982575,4.6649349337035055e-87,1.071608182001202e-86,-0.10739310401949337,-0.08813819952040276,Gm43409
ENSMUSG00000020323,-0.09777483702603093,4.664271121294471e-87,1.0715559518108154e-86,-0.10739313920545356,-0.08813823484038155,Prss57
ENSMUSG00000075307,-0.09777630770791802,4.636664539310519e-87,1.0653133798348482e-86,-0.10739460695711117,-0.08813970818255162,Klhl41
