,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000033972,0.22210892913184407,0.0,0.0,0.21586345180536473,0.2283362331908844,Zfp944
ENSMUSG00000020774,0.22209667052645674,0.0,0.0,0.2158511579294031,0.2283240107550029,Aspa
ENSMUSG00000037405,0.2220682378111911,0.0,0.0,0.2158226434148853,0.22829566192404538,Icam1
ENSMUSG00000040746,0.22206677302300118,0.0,0.0,0.21582117441287435,0.22829420145709636,Rnf167
ENSMUSG00000021025,0.2220305028654308,0.0,0.0,0.21578479992435237,0.22825803829041735,Nfkbia
ENSMUSG00000074340,0.22199695407302145,0.0,0.0,0.21575115464441896,0.22822458844602972,Ovgp1
ENSMUSG00000044221,0.2219895224408147,0.0,0.0,0.2157437016405793,0.22821717873051564,Grsf1
ENSMUSG00000046709,0.22192056078075126,0.0,0.0,0.21567454169764969,0.2281484204114905,Mapk10
ENSMUSG00000073481,0.22188184416471274,0.0,0.0,0.2156357137886488,0.228109817928424,Marc2
ENSMUSG00000024172,0.22181933073573887,0.0,0.0,0.21557302070320725,0.22804748874187586,St6gal2
ENSMUSG00000002103,0.22181769393527098,0.0,0.0,0.21557137919945327,0.22804585676477512,Acp2
ENSMUSG00000032180,0.22179262780019876,0.0,0.0,0.21554624104217068,0.22802086449088438,Tmed1
ENSMUSG00000079157,0.22178835730415228,0.0,0.0,0.2155419582765871,0.22801660657768616,Fam155a
ENSMUSG00000007476,0.22176372821296375,0.0,0.0,0.21551725842839078,0.22799205005049517,Lrrc8a
ENSMUSG00000055972,0.22176366590225857,0.0,0.0,0.2155171959386831,0.22799198792336425,2810407A14Rik
ENSMUSG00000030834,0.2217340134252425,0.0,0.0,0.21548745828358437,0.22796242280006926,Abcc6
ENSMUSG00000079710,0.22172528454194557,0.0,0.0,0.21547870432838226,0.22795371962914546,Gm3448
ENSMUSG00000034177,0.2216709845562702,0.0,0.0,0.21542424839981938,0.22789957957072907,Rnf43
ENSMUSG00000015222,0.2216382774785929,0.0,0.0,0.2153914474101824,0.22786696880512244,Map2
ENSMUSG00000020409,0.22147920093665363,0.0,0.0,0.2152319143121487,0.2277083604943788,Slu7
ENSMUSG00000066800,0.22138759810337835,0.0,0.0,0.21514004872633447,0.2276170271379605,Rnasel
