[34mINFO    [0m File                                                                   
         [35m/home/icb/jonas.flor/gastrulation_atlas/scvi/training/10k/2k_genes/[0m[95mmode[0m
         [95ml.pt[0m already downloaded                                                
[34mINFO    [0m Found [1;36m98.55000000000001[0m% reference vars in query data.                 
[34mINFO    [0m File                                                                   
         [35m/home/icb/jonas.flor/gastrulation_atlas/scvi/training/10k/2k_genes/[0m[95mmode[0m
         [95ml.pt[0m already downloaded                                                

Training:   0%|          | 0/200 [00:00<?, ?it/s]
Epoch 1/200:   0%|          | 0/200 [00:00<?, ?it/s]
Epoch 1/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it]
Epoch 1/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=734, train_loss_epoch=747]
Epoch 3/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=734, train_loss_epoch=747]
Epoch 133/200:  66%|██████▌   | 132/200 [04:16<02:11,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
Epoch 133/200:  66%|██████▋   | 133/200 [04:18<02:09,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
Epoch 133/200:  66%|██████▋   | 133/200 [04:18<02:09,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 134/200:  66%|██████▋   | 133/200 [04:18<02:09,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 134/200:  67%|██████▋   | 134/200 [04:19<02:07,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 134/200:  67%|██████▋   | 134/200 [04:19<02:07,  1.94s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 135/200:  67%|██████▋   | 134/200 [04:19<02:07,  1.94s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 135/200:  68%|██████▊   | 135/200 [04:21<02:05,  1.93s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 135/200:  68%|██████▊   | 135/200 [04:21<02:05,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 136/200:  68%|██████▊   | 135/200 [04:21<02:05,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 136/200:  68%|██████▊   | 136/200 [04:23<02:03,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 136/200:  68%|██████▊   | 136/200 [04:23<02:03,  1.93s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 137/200:  68%|██████▊   | 136/200 [04:23<02:03,  1.93s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 137/200:  68%|██████▊   | 137/200 [04:25<02:01,  1.93s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 137/200:  68%|██████▊   | 137/200 [04:25<02:01,  1.93s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 138/200:  68%|██████▊   | 137/200 [04:25<02:01,  1.93s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 138/200:  69%|██████▉   | 138/200 [04:27<02:00,  1.94s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 138/200:  69%|██████▉   | 138/200 [04:27<02:00,  1.94s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 139/200:  69%|██████▉   | 138/200 [04:27<02:00,  1.94s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 139/200:  70%|██████▉   | 139/200 [04:29<01:58,  1.94s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 139/200:  70%|██████▉   | 139/200 [04:29<01:58,  1.94s/it, v_num=1, train_loss_step=799, train_loss_epoch=706]
Epoch 140/200:  70%|██████▉   | 139/200 [04:29<01:58,  1.94s/it, v_num=1, train_loss_step=799, train_loss_epoch=706]
Epoch 140/200:  70%|███████   | 140/200 [04:31<01:56,  1.94s/it, v_num=1, train_loss_step=799, train_loss_epoch=706]
Epoch 140/200:  70%|███████   | 140/200 [04:31<01:56,  1.94s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 141/200:  70%|███████   | 140/200 [04:31<01:56,  1.94s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 141/200:  70%|███████   | 141/200 [04:33<01:54,  1.94s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 141/200:  70%|███████   | 141/200 [04:33<01:54,  1.94s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 142/200:  70%|███████   | 141/200 [04:33<01:54,  1.94s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 142/200:  71%|███████   | 142/200 [04:35<01:53,  1.95s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 142/200:  71%|███████   | 142/200 [04:35<01:53,  1.95s/it, v_num=1, train_loss_step=811, train_loss_epoch=706]
Epoch 143/200:  71%|███████   | 142/200 [04:35<01:53,  1.95s/it, v_num=1, train_loss_step=811, train_loss_epoch=706]
Epoch 143/200:  72%|███████▏  | 143/200 [04:37<01:50,  1.94s/it, v_num=1, train_loss_step=811, train_loss_epoch=706]
Epoch 143/200:  72%|███████▏  | 143/200 [04:37<01:50,  1.94s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 144/200:  72%|███████▏  | 143/200 [04:37<01:50,  1.94s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 144/200:  72%|███████▏  | 144/200 [04:39<01:48,  1.94s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 144/200:  72%|███████▏  | 144/200 [04:39<01:48,  1.94s/it, v_num=1, train_loss_step=797, train_loss_epoch=706]
Epoch 145/200:  72%|███████▏  | 144/200 [04:39<01:48,  1.94s/it, v_num=1, train_loss_step=797, train_loss_epoch=706]
Epoch 145/200:  72%|███████▎  | 145/200 [04:41<01:46,  1.94s/it, v_num=1, train_loss_step=797, train_loss_epoch=706]
Epoch 145/200:  72%|███████▎  | 145/200 [04:41<01:46,  1.94s/it, v_num=1, train_loss_step=645, train_loss_epoch=706]
Epoch 146/200:  72%|███████▎  | 145/200 [04:41<01:46,  1.94s/it, v_num=1, train_loss_step=645, train_loss_epoch=706]
Epoch 146/200:  73%|███████▎  | 146/200 [04:43<01:44,  1.94s/it, v_num=1, train_loss_step=645, train_loss_epoch=706]
Epoch 146/200:  73%|███████▎  | 146/200 [04:43<01:44,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 147/200:  73%|███████▎  | 146/200 [04:43<01:44,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 147/200:  74%|███████▎  | 147/200 [04:45<01:42,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 147/200:  74%|███████▎  | 147/200 [04:45<01:42,  1.94s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 148/200:  74%|███████▎  | 147/200 [04:45<01:42,  1.94s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 148/200:  74%|███████▍  | 148/200 [04:47<01:40,  1.94s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 148/200:  74%|███████▍  | 148/200 [04:47<01:40,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 149/200:  74%|███████▍  | 148/200 [04:47<01:40,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 149/200:  74%|███████▍  | 149/200 [04:49<01:38,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 149/200:  74%|███████▍  | 149/200 [04:49<01:38,  1.94s/it, v_num=1, train_loss_step=726, train_loss_epoch=706]
Epoch 150/200:  74%|███████▍  | 149/200 [04:49<01:38,  1.94s/it, v_num=1, train_loss_step=726, train_loss_epoch=706]
Epoch 150/200:  75%|███████▌  | 150/200 [04:50<01:36,  1.94s/it, v_num=1, train_loss_step=726, train_loss_epoch=706]
Epoch 150/200:  75%|███████▌  | 150/200 [04:50<01:36,  1.94s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
Epoch 151/200:  75%|███████▌  | 150/200 [04:50<01:36,  1.94s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
Epoch 151/200:  76%|███████▌  | 151/200 [04:52<01:34,  1.94s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
Epoch 151/200:  76%|███████▌  | 151/200 [04:52<01:34,  1.94s/it, v_num=1, train_loss_step=693, train_loss_epoch=706]
Epoch 152/200:  76%|███████▌  | 151/200 [04:52<01:34,  1.94s/it, v_num=1, train_loss_step=693, train_loss_epoch=706]
Epoch 152/200:  76%|███████▌  | 152/200 [04:54<01:33,  1.96s/it, v_num=1, train_loss_step=693, train_loss_epoch=706]
Epoch 152/200:  76%|███████▌  | 152/200 [04:54<01:33,  1.96s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 153/200:  76%|███████▌  | 152/200 [04:54<01:33,  1.96s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 153/200:  76%|███████▋  | 153/200 [04:56<01:31,  1.95s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 153/200:  76%|███████▋  | 153/200 [04:56<01:31,  1.95s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 154/200:  76%|███████▋  | 153/200 [04:56<01:31,  1.95s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 154/200:  77%|███████▋  | 154/200 [04:58<01:29,  1.95s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 154/200:  77%|███████▋  | 154/200 [04:58<01:29,  1.95s/it, v_num=1, train_loss_step=728, train_loss_epoch=706]
Epoch 155/200:  77%|███████▋  | 154/200 [04:58<01:29,  1.95s/it, v_num=1, train_loss_step=728, train_loss_epoch=706]
Epoch 155/200:  78%|███████▊  | 155/200 [05:00<01:27,  1.94s/it, v_num=1, train_loss_step=728, train_loss_epoch=706]
Epoch 155/200:  78%|███████▊  | 155/200 [05:00<01:27,  1.94s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 156/200:  78%|███████▊  | 155/200 [05:00<01:27,  1.94s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 156/200:  78%|███████▊  | 156/200 [05:02<01:25,  1.94s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 156/200:  78%|███████▊  | 156/200 [05:02<01:25,  1.94s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 157/200:  78%|███████▊  | 156/200 [05:02<01:25,  1.94s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 157/200:  78%|███████▊  | 157/200 [05:04<01:23,  1.94s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 157/200:  78%|███████▊  | 157/200 [05:04<01:23,  1.94s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 158/200:  78%|███████▊  | 157/200 [05:04<01:23,  1.94s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 158/200:  79%|███████▉  | 158/200 [05:06<01:23,  1.99s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 158/200:  79%|███████▉  | 158/200 [05:06<01:23,  1.99s/it, v_num=1, train_loss_step=735, train_loss_epoch=706]
Epoch 159/200:  79%|███████▉  | 158/200 [05:06<01:23,  1.99s/it, v_num=1, train_loss_step=735, train_loss_epoch=706]
Epoch 159/200:  80%|███████▉  | 159/200 [05:08<01:20,  1.97s/it, v_num=1, train_loss_step=735, train_loss_epoch=706]
Epoch 159/200:  80%|███████▉  | 159/200 [05:08<01:20,  1.97s/it, v_num=1, train_loss_step=689, train_loss_epoch=706]
Epoch 160/200:  80%|███████▉  | 159/200 [05:08<01:20,  1.97s/it, v_num=1, train_loss_step=689, train_loss_epoch=706]
Epoch 160/200:  80%|████████  | 160/200 [05:10<01:18,  1.96s/it, v_num=1, train_loss_step=689, train_loss_epoch=706]
Epoch 160/200:  80%|████████  | 160/200 [05:10<01:18,  1.96s/it, v_num=1, train_loss_step=700, train_loss_epoch=706]
Epoch 161/200:  80%|████████  | 160/200 [05:10<01:18,  1.96s/it, v_num=1, train_loss_step=700, train_loss_epoch=706]
Epoch 161/200:  80%|████████  | 161/200 [05:12<01:15,  1.95s/it, v_num=1, train_loss_step=700, train_loss_epoch=706]
Epoch 161/200:  80%|████████  | 161/200 [05:12<01:15,  1.95s/it, v_num=1, train_loss_step=675, train_loss_epoch=706]
Epoch 162/200:  80%|████████  | 161/200 [05:12<01:15,  1.95s/it, v_num=1, train_loss_step=675, train_loss_epoch=706]
Epoch 162/200:  81%|████████  | 162/200 [05:14<01:13,  1.94s/it, v_num=1, train_loss_step=675, train_loss_epoch=706]
Epoch 162/200:  81%|████████  | 162/200 [05:14<01:13,  1.94s/it, v_num=1, train_loss_step=766, train_loss_epoch=706]
Epoch 163/200:  81%|████████  | 162/200 [05:14<01:13,  1.94s/it, v_num=1, train_loss_step=766, train_loss_epoch=706]
Epoch 163/200:  82%|████████▏ | 163/200 [05:16<01:11,  1.93s/it, v_num=1, train_loss_step=766, train_loss_epoch=706]
Epoch 163/200:  82%|████████▏ | 163/200 [05:16<01:11,  1.93s/it, v_num=1, train_loss_step=704, train_loss_epoch=706]
Epoch 164/200:  82%|████████▏ | 163/200 [05:16<01:11,  1.93s/it, v_num=1, train_loss_step=704, train_loss_epoch=706]
Epoch 164/200:  82%|████████▏ | 164/200 [05:18<01:09,  1.93s/it, v_num=1, train_loss_step=704, train_loss_epoch=706]
Epoch 164/200:  82%|████████▏ | 164/200 [05:18<01:09,  1.93s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 165/200:  82%|████████▏ | 164/200 [05:18<01:09,  1.93s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 165/200:  82%|████████▎ | 165/200 [05:20<01:07,  1.93s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 165/200:  82%|████████▎ | 165/200 [05:20<01:07,  1.93s/it, v_num=1, train_loss_step=739, train_loss_epoch=706]
Epoch 166/200:  82%|████████▎ | 165/200 [05:20<01:07,  1.93s/it, v_num=1, train_loss_step=739, train_loss_epoch=706]
Epoch 166/200:  83%|████████▎ | 166/200 [05:22<01:05,  1.93s/it, v_num=1, train_loss_step=739, train_loss_epoch=706]
Epoch 166/200:  83%|████████▎ | 166/200 [05:22<01:05,  1.93s/it, v_num=1, train_loss_step=732, train_loss_epoch=706]
Epoch 167/200:  83%|████████▎ | 166/200 [05:22<01:05,  1.93s/it, v_num=1, train_loss_step=732, train_loss_epoch=706]
Epoch 167/200:  84%|████████▎ | 167/200 [05:24<01:03,  1.92s/it, v_num=1, train_loss_step=732, train_loss_epoch=706]
Epoch 167/200:  84%|████████▎ | 167/200 [05:24<01:03,  1.92s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 168/200:  84%|████████▎ | 167/200 [05:24<01:03,  1.92s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 168/200:  84%|████████▍ | 168/200 [05:25<01:01,  1.92s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 168/200:  84%|████████▍ | 168/200 [05:25<01:01,  1.92s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 169/200:  84%|████████▍ | 168/200 [05:25<01:01,  1.92s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 169/200:  84%|████████▍ | 169/200 [05:27<00:59,  1.92s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 169/200:  84%|████████▍ | 169/200 [05:27<00:59,  1.92s/it, v_num=1, train_loss_step=745, train_loss_epoch=706]
Epoch 170/200:  84%|████████▍ | 169/200 [05:27<00:59,  1.92s/it, v_num=1, train_loss_step=745, train_loss_epoch=706]
Epoch 170/200:  85%|████████▌ | 170/200 [05:29<00:57,  1.92s/it, v_num=1, train_loss_step=745, train_loss_epoch=706]
Epoch 170/200:  85%|████████▌ | 170/200 [05:29<00:57,  1.92s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 171/200:  85%|████████▌ | 170/200 [05:29<00:57,  1.92s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 171/200:  86%|████████▌ | 171/200 [05:31<00:55,  1.92s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 171/200:  86%|████████▌ | 171/200 [05:31<00:55,  1.92s/it, v_num=1, train_loss_step=783, train_loss_epoch=706]
Epoch 172/200:  86%|████████▌ | 171/200 [05:31<00:55,  1.92s/it, v_num=1, train_loss_step=783, train_loss_epoch=706]
Epoch 172/200:  86%|████████▌ | 172/200 [05:33<00:53,  1.92s/it, v_num=1, train_loss_step=783, train_loss_epoch=706]
Epoch 172/200:  86%|████████▌ | 172/200 [05:33<00:53,  1.92s/it, v_num=1, train_loss_step=754, train_loss_epoch=706]
Epoch 173/200:  86%|████████▌ | 172/200 [05:33<00:53,  1.92s/it, v_num=1, train_loss_step=754, train_loss_epoch=706]
Epoch 173/200:  86%|████████▋ | 173/200 [05:35<00:51,  1.92s/it, v_num=1, train_loss_step=754, train_loss_epoch=706]
Epoch 173/200:  86%|████████▋ | 173/200 [05:35<00:51,  1.92s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 174/200:  86%|████████▋ | 173/200 [05:35<00:51,  1.92s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 174/200:  87%|████████▋ | 174/200 [05:37<00:49,  1.92s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 174/200:  87%|████████▋ | 174/200 [05:37<00:49,  1.92s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 175/200:  87%|████████▋ | 174/200 [05:37<00:49,  1.92s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 175/200:  88%|████████▊ | 175/200 [05:39<00:48,  1.92s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 175/200:  88%|████████▊ | 175/200 [05:39<00:48,  1.92s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 176/200:  88%|████████▊ | 175/200 [05:39<00:48,  1.92s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 176/200:  88%|████████▊ | 176/200 [05:41<00:46,  1.92s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 176/200:  88%|████████▊ | 176/200 [05:41<00:46,  1.92s/it, v_num=1, train_loss_step=692, train_loss_epoch=706]
Epoch 177/200:  88%|████████▊ | 176/200 [05:41<00:46,  1.92s/it, v_num=1, train_loss_step=692, train_loss_epoch=706]
Epoch 177/200:  88%|████████▊ | 177/200 [05:43<00:44,  1.92s/it, v_num=1, train_loss_step=692, train_loss_epoch=706]
Epoch 177/200:  88%|████████▊ | 177/200 [05:43<00:44,  1.92s/it, v_num=1, train_loss_step=678, train_loss_epoch=706]
Epoch 178/200:  88%|████████▊ | 177/200 [05:43<00:44,  1.92s/it, v_num=1, train_loss_step=678, train_loss_epoch=706]
Epoch 178/200:  89%|████████▉ | 178/200 [05:45<00:42,  1.92s/it, v_num=1, train_loss_step=678, train_loss_epoch=706]
Epoch 178/200:  89%|████████▉ | 178/200 [05:45<00:42,  1.92s/it, v_num=1, train_loss_step=648, train_loss_epoch=706]
Epoch 179/200:  89%|████████▉ | 178/200 [05:45<00:42,  1.92s/it, v_num=1, train_loss_step=648, train_loss_epoch=706]
Epoch 179/200:  90%|████████▉ | 179/200 [05:47<00:40,  1.92s/it, v_num=1, train_loss_step=648, train_loss_epoch=706]
Epoch 179/200:  90%|████████▉ | 179/200 [05:47<00:40,  1.92s/it, v_num=1, train_loss_step=768, train_loss_epoch=706]
Epoch 180/200:  90%|████████▉ | 179/200 [05:47<00:40,  1.92s/it, v_num=1, train_loss_step=768, train_loss_epoch=706]
Epoch 180/200:  90%|█████████ | 180/200 [05:49<00:38,  1.92s/it, v_num=1, train_loss_step=768, train_loss_epoch=706]
Epoch 180/200:  90%|█████████ | 180/200 [05:49<00:38,  1.92s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 181/200:  90%|█████████ | 180/200 [05:49<00:38,  1.92s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 181/200:  90%|█████████ | 181/200 [05:50<00:36,  1.92s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 181/200:  90%|█████████ | 181/200 [05:50<00:36,  1.92s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 182/200:  90%|█████████ | 181/200 [05:50<00:36,  1.92s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 182/200:  91%|█████████ | 182/200 [05:52<00:34,  1.92s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 182/200:  91%|█████████ | 182/200 [05:52<00:34,  1.92s/it, v_num=1, train_loss_step=644, train_loss_epoch=706]
Epoch 183/200:  91%|█████████ | 182/200 [05:52<00:34,  1.92s/it, v_num=1, train_loss_step=644, train_loss_epoch=706]
Epoch 183/200:  92%|█████████▏| 183/200 [05:54<00:32,  1.92s/it, v_num=1, train_loss_step=644, train_loss_epoch=706]
Epoch 183/200:  92%|█████████▏| 183/200 [05:54<00:32,  1.92s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 184/200:  92%|█████████▏| 183/200 [05:54<00:32,  1.92s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 184/200:  92%|█████████▏| 184/200 [05:56<00:30,  1.92s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 184/200:  92%|█████████▏| 184/200 [05:56<00:30,  1.92s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 185/200:  92%|█████████▏| 184/200 [05:56<00:30,  1.92s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 185/200:  92%|█████████▎| 185/200 [05:58<00:28,  1.92s/it, v_num=1, train_loss_step=709, train_loss_epoch=706]
Epoch 185/200:  92%|█████████▎| 185/200 [05:58<00:28,  1.92s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 186/200:  92%|█████████▎| 185/200 [05:58<00:28,  1.92s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 186/200:  93%|█████████▎| 186/200 [06:00<00:26,  1.92s/it, v_num=1, train_loss_step=734, train_loss_epoch=706]
Epoch 186/200:  93%|█████████▎| 186/200 [06:00<00:26,  1.92s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 187/200:  93%|█████████▎| 186/200 [06:00<00:26,  1.92s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 187/200:  94%|█████████▎| 187/200 [06:02<00:24,  1.92s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 187/200:  94%|█████████▎| 187/200 [06:02<00:24,  1.92s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 188/200:  94%|█████████▎| 187/200 [06:02<00:24,  1.92s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 188/200:  94%|█████████▍| 188/200 [06:04<00:23,  1.92s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 188/200:  94%|█████████▍| 188/200 [06:04<00:23,  1.92s/it, v_num=1, train_loss_step=708, train_loss_epoch=706]
Epoch 189/200:  94%|█████████▍| 188/200 [06:04<00:23,  1.92s/it, v_num=1, train_loss_step=708, train_loss_epoch=706]
Epoch 189/200:  94%|█████████▍| 189/200 [06:06<00:21,  1.92s/it, v_num=1, train_loss_step=708, train_loss_epoch=706]
Epoch 189/200:  94%|█████████▍| 189/200 [06:06<00:21,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 190/200:  94%|█████████▍| 189/200 [06:06<00:21,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 190/200:  95%|█████████▌| 190/200 [06:08<00:19,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 190/200:  95%|█████████▌| 190/200 [06:08<00:19,  1.92s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 191/200:  95%|█████████▌| 190/200 [06:08<00:19,  1.92s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 191/200:  96%|█████████▌| 191/200 [06:10<00:17,  1.92s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 191/200:  96%|█████████▌| 191/200 [06:10<00:17,  1.92s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 192/200:  96%|█████████▌| 191/200 [06:10<00:17,  1.92s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 192/200:  96%|█████████▌| 192/200 [06:12<00:15,  1.92s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 192/200:  96%|█████████▌| 192/200 [06:12<00:15,  1.92s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 193/200:  96%|█████████▌| 192/200 [06:12<00:15,  1.92s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 193/200:  96%|█████████▋| 193/200 [06:13<00:13,  1.92s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 193/200:  96%|█████████▋| 193/200 [06:13<00:13,  1.92s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 194/200:  96%|█████████▋| 193/200 [06:13<00:13,  1.92s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 194/200:  97%|█████████▋| 194/200 [06:15<00:11,  1.92s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 194/200:  97%|█████████▋| 194/200 [06:15<00:11,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 195/200:  97%|█████████▋| 194/200 [06:15<00:11,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 195/200:  98%|█████████▊| 195/200 [06:17<00:09,  1.92s/it, v_num=1, train_loss_step=656, train_loss_epoch=706]
Epoch 195/200:  98%|█████████▊| 195/200 [06:17<00:09,  1.92s/it, v_num=1, train_loss_step=698, train_loss_epoch=706]
Epoch 196/200:  98%|█████████▊| 195/200 [06:17<00:09,  1.92s/it, v_num=1, train_loss_step=698, train_loss_epoch=706]
Epoch 196/200:  98%|█████████▊| 196/200 [06:19<00:07,  1.92s/it, v_num=1, train_loss_step=698, train_loss_epoch=706]
Epoch 196/200:  98%|█████████▊| 196/200 [06:19<00:07,  1.92s/it, v_num=1, train_loss_step=624, train_loss_epoch=706]
Epoch 197/200:  98%|█████████▊| 196/200 [06:19<00:07,  1.92s/it, v_num=1, train_loss_step=624, train_loss_epoch=706]
Epoch 197/200:  98%|█████████▊| 197/200 [06:21<00:05,  1.92s/it, v_num=1, train_loss_step=624, train_loss_epoch=706]
Epoch 197/200:  98%|█████████▊| 197/200 [06:21<00:05,  1.92s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
Epoch 198/200:  98%|█████████▊| 197/200 [06:21<00:05,  1.92s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
Epoch 198/200:  99%|█████████▉| 198/200 [06:23<00:03,  1.92s/it, v_num=1, train_loss_step=664, train_loss_epoch=706]
