,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000050471,-0.12625205157462902,1.8462634399849025e-144,7.900143089366293e-144,-0.13580575792483182,-0.11667486747843457,Fam118b
ENSMUSG00000039653,-0.1262707593796764,1.6734837555036558e-144,7.163885939656061e-144,-0.13582441813053275,-0.11669361951665273,Baat
ENSMUSG00000035086,-0.12628076373005329,1.5878119200819146e-144,6.800051049601347e-144,-0.13583439702348285,-0.11670364752435126,Becn1
ENSMUSG00000014791,-0.12635722043701725,1.062477991063961e-144,4.5560805791765053e-144,-0.13591065911196862,-0.11678028509324037,Elmo3
ENSMUSG00000005949,-0.12646727688573872,5.956226215942263e-145,2.558516415782759e-144,-0.13602043521620114,-0.11689060208589942,Ctns
ENSMUSG00000079020,-0.12651390801197576,4.660210980677639e-145,2.0035300862758552e-144,-0.13606694748919193,-0.11693734367637525,Slc45a4
ENSMUSG00000026788,-0.12656279573042695,3.602791458389033e-145,1.549587724038294e-144,-0.13611571055758287,-0.11698634725024983,Zbtb43
ENSMUSG00000037353,-0.1265671673732654,3.52080963754941e-145,1.5149783294102455e-144,-0.13612007105169552,-0.11699072925539582,Letmd1
ENSMUSG00000062432,-0.12658051669855183,3.281818725969832e-145,1.4133586244486787e-144,-0.1361333863307464,-0.11700411022551417,Cyp26c1
ENSMUSG00000029432,-0.1266061539437372,2.8673226336508377e-145,1.2359149282977748e-144,-0.1361589581807993,-0.11702980825403214,Gbas
ENSMUSG00000014418,-0.12660999439450643,2.8099043861212094e-145,1.2116879629673176e-144,-0.13616278883430327,-0.11703365781122872,Hps5
ENSMUSG00000029711,-0.12661572038838495,2.726420458812949e-145,1.1761951936207717e-144,-0.13616850022023042,-0.11703939738304443,Epo
ENSMUSG00000024981,-0.12663524841833976,2.4598924860100672e-145,1.0621297435276628e-144,-0.136187978426196,-0.1170589717242454,Acsl5
ENSMUSG00000025158,-0.1266391961806852,2.4092588740365235e-145,1.0407165762576775e-144,-0.13619191611528805,-0.1170629288497191,Rfng
ENSMUSG00000051682,-0.126745222865271,1.3777804778503006e-145,5.959258122189882e-145,-0.13629767214543176,-0.11716920711746016,Treml4
ENSMUSG00000024769,-0.12681142759510178,9.716838848704853e-146,4.2046035693227406e-145,-0.13636370776395323,-0.11723556905100785,Cdc42bpg
ENSMUSG00000029863,-0.12682811670984998,8.897792582582637e-146,3.8518582608582846e-145,-0.1363803542351476,-0.1172522978077027,Casp2
ENSMUSG00000022514,-0.12684948129414095,7.949104046401369e-146,3.442660912256981e-145,-0.13640166422138447,-0.11727371314759624,Il1rap
ENSMUSG00000048277,-0.12687221230341525,7.050388396972689e-146,3.0547610038876468e-145,-0.13642433713094448,-0.1172964981684519,Syngr2
ENSMUSG00000103164,-0.1269153702277084,5.613808439902509e-146,2.433380338059172e-145,-0.1364673847174619,-0.11733975866884683,Gm38150
ENSMUSG00000028521,-0.12692665524876587,5.289038661012395e-146,2.293598725504074e-145,-0.13647864088122583,-0.11735107051770387,Slc35d1
ENSMUSG00000034893,-0.12695727545472332,4.4992579611947735e-146,1.9519557315378625e-145,-0.13650918277483554,-0.11738176352937497,Cog3
ENSMUSG00000074862,-0.12695897350551208,4.459081726647689e-146,1.935365332746393e-145,-0.13651087648226307,-0.11738346561815721,BC025920
ENSMUSG00000031024,-0.1269822212550274,3.9437358716266376e-146,1.7124341604978886e-145,-0.1365340647618786,-0.11740676865687162,St5
ENSMUSG00000032182,-0.1270049654977716,3.4971605946546894e-146,1.5191835771740615e-145,-0.13655675081261057,-0.11742956700154955,Yipf2
ENSMUSG00000027636,-0.12712210864492687,1.8825555831703228e-146,8.195714336832055e-146,-0.13667359408587487,-0.1175469889580199,Sla2
ENSMUSG00000037446,-0.1271306232610099,1.7996484318279772e-146,7.838190034093978e-146,-0.1366820868950934,-0.11755552384995385,Tulp1
ENSMUSG00000072437,-0.12714528338843964,1.6653541896072923e-146,7.25644527062001e-146,-0.13669670947304097,-0.11757021889085194,Nanos1
ENSMUSG00000027274,-0.12720180558954772,1.2348416654694503e-146,5.38291920431321e-146,-0.13675308686295576,-0.1176268757402777,Mkks
ENSMUSG00000053693,-0.12720755153976498,1.197851475843541e-146,5.223948869793027e-146,-0.13675881808845036,-0.11763263538210293,Mast1
ENSMUSG00000026833,-0.12721276573742493,1.1652429390691573e-146,5.083956976741524e-146,-0.13676401892351725,-0.11763786200485377,Olfm1
ENSMUSG00000050890,-0.12723360576863427,1.0435275784683543e-146,4.554899949665449e-146,-0.13678480554204653,-0.11765875170178697,Pdik1l
ENSMUSG00000019992,-0.1272545555348214,9.339655582353241e-147,4.080233980931953e-146,-0.13680570160582675,-0.11767975140375803,Mtfr2
ENSMUSG00000024726,-0.12732508060089662,6.428370297392263e-147,2.8108309127207097e-146,-0.13687604582623014,-0.11775044463605168,Carnmt1
ENSMUSG00000052760,-0.12733433378430734,6.120807089421335e-147,2.6775184118203563e-146,-0.13688527527478458,-0.11775971989077469,A630001G21Rik
ENSMUSG00000026126,-0.12736232706412795,5.276968193044638e-147,2.3093952704790535e-146,-0.1369131967404123,-0.11778777995221137,Ptpn18
ENSMUSG00000018102,-0.127398062122551,4.3663825053205775e-147,1.9117261406832652e-146,-0.13694884010176683,-0.11782360028348883,Hist1h2bc
ENSMUSG00000014039,-0.12740940913300983,4.111456943220965e-147,1.8016901591678199e-146,-0.13696015799033504,-0.11783497437598585,Prdm15
ENSMUSG00000045257,-0.1274278725933167,3.7280282968883597e-147,1.634383295435493e-146,-0.1369785740591857,-0.1178534819086118,Morn2
ENSMUSG00000056204,-0.1274774449457186,2.8661257548232815e-147,1.2570726994838954e-146,-0.1370280191381009,-0.11790317262322737,Pgpep1
ENSMUSG00000022401,-0.1275129286948224,2.3742929190714885e-147,1.0418134791888937e-146,-0.13706341175597866,-0.11793874112511132,Xpnpep3
ENSMUSG00000039463,-0.12754495843238192,2.003141711793454e-147,8.797284636774062e-147,-0.13709535921214605,-0.11797084738665554,Slc9a8
ENSMUSG00000069539,-0.12767285867093772,1.0156237138704509e-147,4.4623186022427544e-147,-0.13722293068890873,-0.11809905339816784,Scyl2
ENSMUSG00000023980,-0.12768062569116248,9.745624788418733e-148,4.2837911157884536e-147,-0.13723067773415476,-0.11810683899740046,Taf8
ENSMUSG00000029270,-0.12770050747845638,8.768501467448267e-148,3.855981296151393e-147,-0.13725050838476932,-0.11812676834804874,Fam69a
ENSMUSG00000021982,-0.12778343287740618,5.642418018942757e-148,2.4823660444094837e-147,-0.13733322041402632,-0.11820989221324633,Cdadc1
ENSMUSG00000059060,-0.12784982985078894,3.963447054021369e-148,1.744474935748842e-147,-0.1373994464498759,-0.1182764481919425,Rad51b
ENSMUSG00000035455,-0.12790800218284398,2.9081277018233356e-148,1.2822432547721938e-147,-0.1374574689483842,-0.11833475990390237,Fignl1
ENSMUSG00000020389,-0.12790855907547025,2.8995190296435153e-148,1.2790114819777305e-147,-0.13745802440631433,-0.11833531813115283,Cdkl3
ENSMUSG00000002949,-0.12791533525408294,2.7967863051652277e-148,1.2342393226677969e-147,-0.13746478312729724,-0.11834211054973985,Timm44
ENSMUSG00000075511,-0.1279673737873875,2.1199040640891677e-148,9.359399841453279e-148,-0.1375166875628565,-0.11839427382987038,1700001L05Rik
ENSMUSG00000030528,-0.12800805940396126,1.7068372412934197e-148,7.542365184681483e-148,-0.13755726830040896,-0.11843505701485049,Blm
ENSMUSG00000025981,-0.12804594526402904,1.3948165407084786e-148,6.166297704281514e-148,-0.13759505646981832,-0.11847303375825344,Coq10b
ENSMUSG00000022685,-0.12805397979192115,1.3363499576834599e-148,5.910437672195754e-148,-0.13760307027669022,-0.11848108756355026,Parn
ENSMUSG00000025147,-0.12812229043782766,9.284486279601055e-149,4.1099983530770494e-148,-0.13767120469917252,-0.11854956215944495,Mob2
ENSMUSG00000105361,-0.12812894092576635,8.960970544324075e-149,3.9703015260629485e-148,-0.13767783802578148,-0.11855622861385032,AY036118
ENSMUSG00000028878,-0.12815562914525908,7.772049503076224e-149,3.4450574038458444e-148,-0.13770445736872905,-0.11858298091500133,Fam76a
ENSMUSG00000018001,-0.12818940533848683,6.4905059317759825e-149,2.878273140477154e-148,-0.1377381463731028,-0.11861683822889767,Cyth3
