,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000061740,-0.08268466801525813,1.113484174341796e-62,1.8283812386564792e-61,-0.09233082880025752,-0.07302298902671278,Cyp2d22
ENSMUSG00000043020,-0.08270003568092966,1.0567215349667503e-62,1.7380288404058392e-61,-0.09234617034092694,-0.073038379972909,Wdr63
ENSMUSG00000022898,-0.08270520782648884,1.0382735092617096e-62,1.710500015258171e-61,-0.09235133369281855,-0.07304355995480268,Dscr3
ENSMUSG00000037339,-0.08271951072197788,9.88911748818116e-63,1.631867572307122e-61,-0.09236561226786341,-0.07305788452336888,Fam53a
ENSMUSG00000079020,-0.08274128758249323,9.182101057231161e-63,1.5177026540877952e-61,-0.09238735209169041,-0.07307969438986323,Slc45a4
ENSMUSG00000029061,-0.08275182859176503,8.858194441111159e-63,1.4665884836276753e-61,-0.09239787517018629,-0.07309025137887687,Mmp23
ENSMUSG00000021025,-0.08275501053193762,8.762674915608854e-63,1.4531799196697934e-61,-0.09240105169729856,-0.07309343814316695,Nfkbia
ENSMUSG00000037221,-0.08283680446539614,6.630380243220415e-63,1.1013920669801354e-61,-0.09248270641697218,-0.07317535615156034,Mospd3
ENSMUSG00000076433,-0.08283732914048292,6.618525527291265e-63,1.10125216760254e-61,-0.09248323019863992,-0.07317588162295859,BC100451
ENSMUSG00000034343,-0.08284080627035359,6.54049388068368e-63,1.09008231344728e-61,-0.09248670140750362,-0.07317936403028488,Ube2f
ENSMUSG00000023915,-0.08290707453024432,5.216809327375622e-63,8.709197541528584e-62,-0.09255285677812453,-0.07324573291465411,Tnfrsf21
ENSMUSG00000022292,-0.08292447104662319,4.915992478526126e-63,8.220723208237669e-62,-0.09257022364508707,-0.07326315586080676,Rrm2b
ENSMUSG00000026853,-0.08294259187476516,4.62101843457374e-63,7.740399387895712e-62,-0.09258831358310556,-0.0732813042254086,Crat
ENSMUSG00000000303,-0.08294958415570679,4.511972424482518e-63,7.570423531010936e-62,-0.09259529394277778,-0.07328830713355027,Cdh1
ENSMUSG00000036885,-0.082961779316874,4.327886983895898e-63,7.273759636799829e-62,-0.09260746830991985,-0.07330052083178133,Arhgef26
ENSMUSG00000001768,-0.08299233755079506,3.8988223989907e-63,6.563674072374915e-62,-0.09263797442618886,-0.07333112552799652,Rin2
ENSMUSG00000045394,-0.08301601651834183,3.595728302966086e-63,6.063622770600482e-62,-0.09266161299635152,-0.07335484051076345,Epcam
ENSMUSG00000022037,-0.08303183062209328,3.4065001936207616e-63,5.75422330003507e-62,-0.0926774001144748,-0.07337067867352477,Clu
ENSMUSG00000024487,-0.08303295163627326,3.393469339465407e-63,5.741910895880553e-62,-0.0926785192155408,-0.07337180139336047,Yipf5
ENSMUSG00000030739,-0.08305088962562357,3.191584942052316e-63,5.409466003478502e-62,-0.09269642658874494,-0.07338976667921467,Myh14
ENSMUSG00000038633,-0.08310316969808888,2.668937729576323e-63,4.531303445800209e-62,-0.09274861739519547,-0.07344212634280681,Degs1
ENSMUSG00000006369,-0.08314054442828357,2.3484631078649017e-63,3.993984877321262e-62,-0.09278592827712812,-0.07347955800489829,Fbln1
ENSMUSG00000039159,-0.08315830796081392,2.2098904290084902e-63,3.764719640559608e-62,-0.09280366145423893,-0.07349734860567118,Ube2h
ENSMUSG00000048834,-0.08319485049976191,1.949920288418422e-63,3.3275090246048158e-62,-0.09284014152780208,-0.07353394684782807,Vstm2a
ENSMUSG00000024810,-0.08320629312027046,1.874959874947346e-63,3.2050596152946083e-62,-0.09285156458310638,-0.07354540691611641,Il33
ENSMUSG00000021763,-0.08321266949871879,1.8344415072400567e-63,3.141166964452152e-62,-0.09285793005778031,-0.07355179301841375,BC067074
ENSMUSG00000043388,-0.08322358793440654,1.767076812112055e-63,3.031006538785686e-62,-0.09286882982082574,-0.07356272810633632,Tmem130
ENSMUSG00000028583,-0.08322808009688495,1.7400820225417133e-63,2.989831653851741e-62,-0.09287331430016399,-0.0735672271207037,Pdpn
ENSMUSG00000026411,-0.08324923294583868,1.618389017754199e-63,2.785523266358346e-62,-0.09289443096522373,-0.07358841223935268,Tmem9
ENSMUSG00000027408,-0.08326501895522462,1.533132145744649e-63,2.6433312857666362e-62,-0.0929101899655346,-0.07360422233674162,Cpxm1
ENSMUSG00000043991,-0.08327233276470482,1.495163691388383e-63,2.582320710515342e-62,-0.09291749125981331,-0.07361154730807061,Pura
ENSMUSG00000027900,-0.08329315212976834,1.3921362526954693e-63,2.4085402295769368e-62,-0.09293827499363916,-0.0736323984519688,Dram2
ENSMUSG00000021823,-0.08330354577532002,1.3433809749000593e-63,2.3282165942808653e-62,-0.09294865084787292,-0.07364280796561966,Vcl
ENSMUSG00000027698,-0.08330411998049536,1.3407376055138715e-63,2.327669454017138e-62,-0.09294922407009175,-0.07364338304750205,Nceh1
ENSMUSG00000039458,-0.08331985025725586,1.270304465406117e-63,2.2092251572280295e-62,-0.09296492741639881,-0.07365913734403828,Mtmr12
ENSMUSG00000021192,-0.08335279690206843,1.1345073453445969e-63,1.979943011072595e-62,-0.09299781764054581,-0.07369213431325546,Golga5
ENSMUSG00000042659,-0.0833617325329479,1.1002392178459306e-63,1.9234951360942843e-62,-0.09300673796565452,-0.0737010835965247,Arrdc4
ENSMUSG00000038280,-0.08338184983680913,1.0268176288360965e-63,1.7982795601332688e-62,-0.09302682080507976,-0.07372123164249711,Ostm1
ENSMUSG00000040856,-0.08345443454179192,8.002258954542889e-64,1.4039050797443665e-62,-0.09309928109461366,-0.07379392733282653,Dlk1
ENSMUSG00000038068,-0.083498322200959,6.88169532623055e-64,1.2094367884412215e-62,-0.09314309347758754,-0.07383788214804356,Rnf144b
ENSMUSG00000043747,-0.08352628093934597,6.250854707085852e-64,1.100502589275678e-62,-0.093171004241619,-0.07386588368792442,1520401A03Rik
ENSMUSG00000025139,-0.08355118117307936,5.737719317977624e-64,1.011943442324096e-62,-0.0931958617363186,-0.07389082205376979,Tollip
ENSMUSG00000020411,-0.08356948987647982,5.387404189112791e-64,9.518381959563235e-63,-0.09321413900678974,-0.07390915880274855,Nipal4
ENSMUSG00000046062,-0.08357924144082486,5.209604634363786e-64,9.220539175865108e-63,-0.09322387382670454,-0.07391892530736913,Ppp1r15b
