,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000036892,0.7084960484375996,0.0,0.0,0.7036214094191072,0.713304004937734,Prodh2
ENSMUSG00000038298,0.706838630885141,0.0,0.0,0.7019411111453756,0.7116693107664515,Pdzk1
ENSMUSG00000090231,0.7028601480497926,0.0,0.0,0.6979079276639758,0.7077451598720232,Cfb
ENSMUSG00000006179,0.701296236754017,0.0,0.0,0.6963225999599381,0.7062025235072834,Prss16
ENSMUSG00000063354,0.6956576124616787,0.0,0.0,0.6906071624981576,0.7006402184096198,Slc39a4
ENSMUSG00000020258,0.6924090586257092,0.0,0.0,0.6873146410378002,0.6974353590062766,Glyctk
ENSMUSG00000034456,0.689206586561983,0.0,0.0,0.6840690299504862,0.6942757647598194,Uroc1
ENSMUSG00000001827,0.688592250778565,0.0,0.0,0.6834464419881949,0.6936696319649727,Folr1
ENSMUSG00000017950,0.6883594349340046,0.0,0.0,0.6832105007577951,0.6934399229415333,Hnf4a
ENSMUSG00000030895,0.6877074844136706,0.0,0.0,0.6825498039894702,0.6927966669077702,Hpx
ENSMUSG00000022875,0.6875285710813036,0.0,0.0,0.6823684919179006,0.6926201381678062,Kng1
ENSMUSG00000033831,0.6852591336256497,0.0,0.0,0.6800686826046568,0.6903808952873961,Fgb
ENSMUSG00000034918,0.6826651140635237,0.0,0.0,0.6774400724085824,0.6878212686219388,Cdhr2
ENSMUSG00000003546,0.6810405436540705,0.0,0.0,0.6757939066948152,0.686218172332565,Klc4
ENSMUSG00000027249,0.678678201252155,0.0,0.0,0.6734002552193848,0.6838869664213527,F2
ENSMUSG00000064373,0.6753563939312637,0.0,0.0,0.6700346098487034,0.6806087617346562,Selenop
ENSMUSG00000026956,0.6717883071519407,0.0,0.0,0.6664196785658832,0.6770872760011374,Uap1l1
ENSMUSG00000058135,0.6717295064908051,0.0,0.0,0.6663601080398464,0.6770292412741822,Gstm1
ENSMUSG00000020429,0.6699547470069598,0.0,0.0,0.6645621442524738,0.675277568692529,Igfbp1
ENSMUSG00000016256,0.6699487480633122,0.0,0.0,0.6645560669808122,0.675271647684123,Ctsz
ENSMUSG00000024386,0.6681101775078164,0.0,0.0,0.6626935238828767,0.6734569305801902,Proc
ENSMUSG00000027463,0.6665924627951941,0.0,0.0,0.6611560706532662,0.6719588580064353,Slc52a3
ENSMUSG00000024650,0.6663642051731934,0.0,0.0,0.6609248483949057,0.6717335506766577,Slc22a6
ENSMUSG00000002985,0.6654306273044732,0.0,0.0,0.6599791558587965,0.6708120292171726,Apoe
ENSMUSG00000059994,0.6627052080100417,0.0,0.0,0.6572184687149261,0.6681217114563235,Fcrl1
ENSMUSG00000027690,0.662121302546884,0.0,0.0,0.6566270264664559,0.6675453078730439,Slc2a2
ENSMUSG00000020733,0.6569266956964479,0.0,0.0,0.6513656674435936,0.6624171539070128,Slc9a3r1
ENSMUSG00000007038,0.6530214728661172,0.0,0.0,0.6474106134968165,0.6585615504370231,Neu1
ENSMUSG00000032359,0.6522989998186178,0.0,0.0,0.6466789547293574,0.6578482251740383,Ctsh
ENSMUSG00000035504,0.6514711865327345,0.0,0.0,0.6458406291126364,0.6570308812269385,Reep6
ENSMUSG00000021591,0.6514434812199442,0.0,0.0,0.6458125722072333,0.6570035260766579,Glrx
ENSMUSG00000025533,0.6498173352343516,0.0,0.0,0.6441658163554251,0.6553979070107259,Asl
ENSMUSG00000040600,0.6497162694345718,0.0,0.0,0.6440634713712153,0.6552981153045653,Eps8l3
ENSMUSG00000026621,0.6488594123174832,0.0,0.0,0.6431957771901344,0.654452052392727,Marc1
ENSMUSG00000050747,0.6467484265996691,0.0,0.0,0.6410581549293116,0.6523675999326896,Trim15
ENSMUSG00000059481,0.6416457627524755,0.0,0.0,0.6358914699510312,0.6473287210317094,Plg
ENSMUSG00000060807,0.6394556817608049,0.0,0.0,0.6336740690501516,0.6451658643967085,Serpina6
ENSMUSG00000029193,0.6394298617564235,0.0,0.0,0.6336479275237512,0.6451403648085927,Cckar
ENSMUSG00000042118,0.6386724389148668,0.0,0.0,0.6328810787956225,0.6443923356316126,Bhmt2
ENSMUSG00000035540,0.6386496801856631,0.0,0.0,0.6328580370170999,0.6443698589899662,Gc
ENSMUSG00000072849,0.6384016253647761,0.0,0.0,0.6326068978144929,0.644124878092565,Serpina1e
ENSMUSG00000071178,0.635596828217779,0.0,0.0,0.6297673098407297,0.6413547566142818,Serpina1b
ENSMUSG00000021477,0.6330258070231067,0.0,0.0,0.6271645344435919,0.6388153890432832,Ctsl
ENSMUSG00000040564,0.6286746401552034,0.0,0.0,0.622759925338518,0.6345175049934064,Apoc1
ENSMUSG00000001313,0.6250110778259222,0.0,0.0,0.6190516568070478,0.6308985251088305,Rnd2
ENSMUSG00000023045,0.6247470843235008,0.0,0.0,0.6187844520737286,0.6306377342874977,Soat2
