,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000028899,0.17073449635997448,8.113830375323392e-265,1.2856647718782114e-264,0.16128179057495398,0.18015587866350596,Taf12
ENSMUSG00000031897,0.17071965738767705,9.03217563376102e-265,1.430953047173799e-264,0.16126690363507035,0.18014109021775185,Psmb10
ENSMUSG00000055228,0.17071413071912614,9.400145979339186e-265,1.4890140946204952e-264,0.16126135910243622,0.18013558236636024,Zfp935
ENSMUSG00000049092,0.17066227530855027,1.3671716857527295e-264,2.1653020046764802e-264,0.1612093361065011,0.18008390348391662,Gpr137c
ENSMUSG00000025880,0.17064925800012803,1.5019466658103948e-264,2.3783795183062467e-264,0.1611962767372304,0.18007093048133654,Smad7
ENSMUSG00000020910,0.1704568373877007,6.023231008603422e-264,9.536464548137145e-264,0.16100323477148218,0.17987916441133578,Adprm
ENSMUSG00000000197,0.17043100867854508,7.25668275187607e-264,1.1487545910837532e-263,0.1609773227128414,0.17985342350719946,Nalcn
ENSMUSG00000059991,0.17037915635757747,1.054692856362645e-263,1.669346084777849e-263,0.16092530310329534,0.17980174741988897,Nptx2
ENSMUSG00000057069,0.17034045365971096,1.3941130290701673e-263,2.2062241320939504e-263,0.1608864755750628,0.1797631762293554,Ero1lb
ENSMUSG00000057506,0.1703067036651135,1.7780322032998897e-263,2.8133420938289395e-263,0.1608526167482653,0.17972954088972348,Bloc1s2
ENSMUSG00000033768,0.17027413395684396,2.2483577932494973e-263,3.556965342903809e-263,0.1608199420349145,0.17969708180587862,Nrxn2
ENSMUSG00000056917,0.1702670369057606,2.3663153306600623e-263,3.742985337962769e-263,0.16081282210561385,0.179690008857514,Sipa1
ENSMUSG00000027956,0.17024364366183475,2.800687992691913e-263,4.429365795811977e-263,0.16078935345765516,0.17966669505388164,Tmem144
ENSMUSG00000041189,0.17023345914764465,3.0138827943635047e-263,4.765785569834764e-263,0.16077913611880407,0.17965654512161738,Chrnb1
ENSMUSG00000074345,0.17013477414747283,6.134087279202437e-263,9.698161706248913e-263,0.1606801331620943,0.1795581951064091,Tnfaip8l3
ENSMUSG00000032537,0.1700924925442113,8.316120146079395e-263,1.3143859880005366e-262,0.16063771538852517,0.17951605696986161,Ephb1
ENSMUSG00000023072,0.1700619326186014,1.0361627280470044e-262,1.6374252971665682e-262,0.1606070570646805,0.1794856007163336,Cep89
ENSMUSG00000030525,0.1700366898066118,1.2425216227808279e-262,1.963219501944743e-262,0.16058173298849893,0.1794604435249236,Chrna7
ENSMUSG00000026070,0.17003259961704278,1.279626855776908e-262,2.021527418288954e-262,0.1605776296325534,0.1794563672076249,Il18r1
ENSMUSG00000043259,0.1699629669385937,2.1115088582344688e-262,3.335190109357872e-262,0.1605077728556966,0.17938697064543624,Fam13c
ENSMUSG00000075227,0.1699264460687949,2.745577460060642e-262,4.3360351548651964e-262,0.16047113448888195,0.17935057357613687,Znhit2
ENSMUSG00000044165,0.16992332649087144,2.8078488961374445e-262,4.4336789770052814e-262,0.16046800487568316,0.1793474645719382,Bcl2l15
ENSMUSG00000027496,0.16985988420255843,4.430096478692852e-262,6.994152950257108e-262,0.16040435854305066,0.1792842372787005,Aurka
ENSMUSG00000063887,0.16982711496843178,5.606261965537984e-262,8.849663718292004e-262,0.1603714839466725,0.17925157906341732,Nlgn1
ENSMUSG00000054320,0.16982585321304441,5.657315724548944e-262,8.928844262230026e-262,0.1603702181348081,0.179250321582314,Lrrc36
ENSMUSG00000027684,0.16980102419395826,6.762036031496837e-262,1.0670721211135928e-261,0.1603453092980632,0.1792255766669904,Mecom
ENSMUSG00000034111,0.16970001751650643,1.3966727243552269e-261,2.203301347776032e-261,0.16024397803936408,0.179124912008264,Tmed8
ENSMUSG00000019779,0.16968533304148392,1.5519417724615073e-261,2.447471648732861e-261,0.16022924639291455,0.17911027723991396,Frk
ENSMUSG00000025020,0.1696708223727846,1.7223052981720714e-261,2.7157131790792676e-261,0.16021468911525008,0.17909581568545874,Slit1
ENSMUSG00000038239,0.16966702827163788,1.7698520391607537e-261,2.790244425604215e-261,0.1602108828279465,0.1790920344255302,Hrc
ENSMUSG00000059013,0.16966182331819107,1.8372200375871185e-261,2.8959962761461518e-261,0.16020566115732723,0.17908684708790903,Sh2d3c
ENSMUSG00000027263,0.16965742660366617,1.896119173573825e-261,2.98836749184212e-261,0.16020125032192895,0.17908246525336954,Tubgcp4
ENSMUSG00000066060,0.16964664448815037,2.0486681349879584e-261,3.228282595316669e-261,0.1601904335792253,0.1790717196266367,Gm12866
ENSMUSG00000029211,0.1696356188974376,2.2173491602935473e-261,3.4935389322412906e-261,0.1601793725817431,0.17906073134634906,Gabra4
ENSMUSG00000039089,0.1695887950580833,3.1026940878444365e-261,4.887671846005728e-261,0.16013239840222007,0.17901406593193114,L3mbtl3
ENSMUSG00000090622,0.16956547827927637,3.6675728517561684e-261,5.776614981502864e-261,0.16010900677477796,0.17899082802787308,A930033H14Rik
ENSMUSG00000017007,0.16956465313240704,3.689344147177948e-261,5.809990782957398e-261,0.16010817897931892,0.17899000567207365,Rbpjl
ENSMUSG00000075232,0.16954680810129547,4.193098102975013e-261,6.602264372500414e-261,0.1600902766717612,0.17897222099878743,Amd1
ENSMUSG00000029638,0.16952154420984827,5.025962723836867e-261,7.91240982971799e-261,0.16006493170250172,0.1789470425476833,Glcci1
ENSMUSG00000054423,0.16949622267089923,6.026572325208534e-261,9.486183417611419e-261,0.16003952891324721,0.17892180663164792,Cadps
ENSMUSG00000034402,0.16944352123351053,8.793092262191306e-261,1.3838672115504103e-260,0.1599866584106654,0.1788692833605085,Kcnh5
ENSMUSG00000031586,0.1694046619536796,1.1616732366424208e-260,1.827967327525446e-260,0.15994767450576844,0.17883055541672746,Rbpms
ENSMUSG00000087292,0.16938573226663486,1.3304186619764907e-260,2.09284043098394e-260,0.15992868412026784,0.17881168969739394,Gm13832
ENSMUSG00000046186,0.16935314150759737,1.6802961212119225e-260,2.642806104454109e-260,0.1598959888746487,0.17877920905369268,Cd109
