,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000071657,0.0886493163022597,8.04815108859228e-72,1.4810730748237541e-71,0.07899701892936502,0.0982849931486113,Bscl2
ENSMUSG00000045038,0.08863518487649083,8.474527762001104e-72,1.559250738178676e-71,0.07898286445733166,0.09827088737659645,Prkce
ENSMUSG00000038593,0.08863251266068696,8.557650514806103e-72,1.5742550615905268e-71,0.07898018788397675,0.09826822001141532,Tctn1
ENSMUSG00000040820,0.08857828745692484,1.043148336821866e-71,1.9182573314120376e-71,0.07892587428587453,0.09821409320767063,Hlcs
ENSMUSG00000028389,0.0884906406721671,1.4362344552209397e-71,2.6401368662149624e-71,0.07883808474629661,0.09812660535101111,Zfp37
ENSMUSG00000070871,0.08847274094614063,1.533101469999747e-71,2.8176832751327823e-71,0.07882015588447697,0.09810873806387166,Ccnyl1
ENSMUSG00000013160,0.08846999948260013,1.548501745808012e-71,2.845464435516376e-71,0.07881740995914503,0.09810600156801652,Atp6v0d1
ENSMUSG00000042873,0.08846391210011473,1.5832514591116054e-71,2.908784602446455e-71,0.07881131266983614,0.09809992521568779,Lhfpl4
ENSMUSG00000086564,0.08845942857843947,1.6093416813384277e-71,2.956175020827384e-71,0.07880682185197956,0.09809544981756149,Cd101
ENSMUSG00000035378,0.08841090861009744,1.9206236450800997e-71,3.527316152580532e-71,0.07875822295056803,0.09804701773606068,Shq1
ENSMUSG00000026853,0.0884022459210145,1.9822045612407868e-71,3.63974396114724e-71,0.07874954617370936,0.09803837073337252,Crat
ENSMUSG00000043153,0.08837528231881137,2.186763667782403e-71,4.014620282324956e-71,0.07872253873106728,0.09801145594753947,Ispd
ENSMUSG00000048677,0.08836350167019727,2.2826186573017862e-71,4.189828666119285e-71,0.07871073893260536,0.09799969662282672,Tpcn2
ENSMUSG00000015452,0.08834366770526528,2.4535549382689824e-71,4.502761861385543e-71,0.07869087273299424,0.09797989855285368,Ager
ENSMUSG00000030409,0.08834094072684173,2.478033985398698e-71,4.5468513493554085e-71,0.07868814132321347,0.09797717650904351,Dmpk
ENSMUSG00000025348,0.08829868335925696,2.8900192294494535e-71,5.301814766922498e-71,0.07864581530566218,0.0979349955899984,Itga7
ENSMUSG00000040712,0.08827147922661023,3.1906809418591907e-71,5.85231280605134e-71,0.07861856699646612,0.09790784065450274,Camta2
ENSMUSG00000036560,0.08818742974353604,4.331088086325378e-71,7.939666519386578e-71,0.07853438111730204,0.09782394307956266,Lgi4
ENSMUSG00000015932,0.08813896660150955,5.164897698446907e-71,9.466454725892426e-71,0.07848583939152812,0.09777556746588816,Dstn
ENSMUSG00000021176,0.08812915496921553,5.352260432460402e-71,9.808063830786883e-71,0.07847601185508955,0.09776577354865214,Efcab11
ENSMUSG00000048218,0.0881133925524258,5.667545775874039e-71,1.0383924103836643e-70,0.07846022389217183,0.09775003958724843,Amigo2
ENSMUSG00000031590,0.08807010850704479,6.631809730503579e-71,1.2148396648660154e-70,0.0784168697213005,0.09770683365639081,Frg1
ENSMUSG00000044086,0.08805330821138986,7.048690670569299e-71,1.2909689872837544e-70,0.07840004221693157,0.09769006367036842,Lmod3
ENSMUSG00000110485,0.08797698447768836,9.296643397410664e-71,1.70205847627438e-70,0.07832359494331706,0.09761387756440582,RP24-325F22.1
ENSMUSG00000028188,0.08796698811469918,9.639702649517605e-71,1.7645437762250786e-70,0.07831358240831954,0.09760389921859552,Spata1
ENSMUSG00000071984,0.08787623728852673,1.3392183771304536e-70,2.4500885055441888e-70,0.07822268485553047,0.09751331187066317,Fndc1
ENSMUSG00000021192,0.08785063379115214,1.469295055746213e-70,2.6875709817929634e-70,0.07819703999125856,0.09748775446646371,Golga5
ENSMUSG00000036306,0.08781311629461723,1.6829766691830195e-70,3.077302375540353e-70,0.07815946190176737,0.09745030448854565,Lzts1
ENSMUSG00000110274,0.08766387974191236,2.8866323275641052e-70,5.27720718019032e-70,0.07800998459486197,0.09730133624021994,Gm45333
ENSMUSG00000030669,0.08766000914153467,2.927273127241928e-70,5.3505266445657614e-70,0.07800610775605615,0.09729747259284148,Calca
ENSMUSG00000056383,0.08764918403543567,3.043988767450325e-70,5.56284496975571e-70,0.0779952652041762,0.09728666693100893,AI987944
ENSMUSG00000039756,0.08761581097035126,3.433817621805386e-70,6.272958753754816e-70,0.07796183836931005,0.09725335379697422,Dnttip2
ENSMUSG00000043439,0.08760451139875197,3.576779249774065e-70,6.532930136573635e-70,0.07795052059706473,0.09724207451215015,E130012A19Rik
ENSMUSG00000026281,0.08754101458320404,4.497759392513353e-70,8.21208579973225e-70,0.07788692155108083,0.09717869165006893,Dtymk
ENSMUSG00000020432,0.08742241363471846,6.896940156861853e-70,1.2590252203106706e-69,0.07776812986446403,0.09706030333735757,Tcn2
ENSMUSG00000033845,0.0873483643318361,9.004202069315662e-70,1.643102567393369e-69,0.07769396161194984,0.09698638665675537,Mrpl15
ENSMUSG00000090061,0.0873306666742048,9.596300086265158e-70,1.7508301562242578e-69,0.07767623554138035,0.09696872067988241,Nwd2
ENSMUSG00000014074,0.08731184105175573,1.0268783477038276e-69,1.8731819549504334e-69,0.07765737970178697,0.0969499287507072,Rnf168
ENSMUSG00000032517,0.08728374941852397,1.1360577947610171e-69,2.0719638788273154e-69,0.07762924299131194,0.09692188738187173,Mobp
ENSMUSG00000028681,0.08722880458497625,1.3841633819148547e-69,2.5240032492976925e-69,0.07757421003498653,0.09686704081695537,Ptch2
ENSMUSG00000046806,0.08722058083121996,1.4256818575490077e-69,2.599237661894271e-69,0.07756597309669862,0.09685883176631595,3110062M04Rik
ENSMUSG00000025959,0.08713930691885256,1.9089973298967642e-69,3.4791276287529876e-69,0.07748456895480109,0.09677770309174923,Klf7
ENSMUSG00000101299,0.08711464263119666,2.085722409902795e-69,3.800514595303927e-69,0.0774598651717004,0.0967530828542443,Gm28175
ENSMUSG00000006219,0.08707530041708254,2.4019694320375403e-69,4.3751720073543534e-69,0.07742045998260527,0.09671381088048603,Fblim1
ENSMUSG00000020079,0.0870490144228965,2.6394653286809114e-69,4.806018442609089e-69,0.07739413192930558,0.09668757179976549,Supv3l1
ENSMUSG00000021710,0.08699127456795544,3.2465302671068466e-69,5.910304509570083e-69,0.07733629973452646,0.09662993494797853,Nln
ENSMUSG00000078201,0.08697343244946858,3.4608931140587e-69,6.299405012848016e-69,0.07731842909536514,0.09661212464529026,Tmem203
ENSMUSG00000054099,0.0869673054341404,3.5377137234290146e-69,6.436888143065893e-69,0.07731229228741746,0.0966060085541403,Slc25a40
ENSMUSG00000047714,0.0869101435482023,4.3415201692781894e-69,7.89798102470109e-69,0.07725503907665286,0.09654894855006523,Ppp1r2
ENSMUSG00000097062,0.08682467697815847,5.894951288775575e-69,1.0721992158558704e-68,0.07716943607951543,0.09646363419224892,Gm17586
ENSMUSG00000021932,0.08680342010388185,6.360608043201041e-69,1.1566844959449064e-68,0.07714814529578988,0.09644241515354288,Rnaseh2b
ENSMUSG00000022438,0.08675968598815144,7.437128482820305e-69,1.352205178694601e-68,0.07710434144210006,0.09639875885355556,Parvb
