,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000030064,-0.020401824876311696,3.885958924563739e-05,5.105043253499395e-05,-0.030116221858042008,-0.01068357414257471,Frmd4b
ENSMUSG00000053158,-0.020417131334543096,3.834282374297157e-05,5.0384788098517175e-05,-0.03013152079918918,-0.010698885229025328,Fes
ENSMUSG00000021461,-0.02043221227482347,3.784005606803483e-05,4.973719251844746e-05,-0.030146594328686927,-0.010713970733791774,Fancc
ENSMUSG00000029130,-0.020447174524792514,3.7347433783949224e-05,4.9096140112987014e-05,-0.030161549221831403,-0.010728937516695009,Rnf32
ENSMUSG00000038583,-0.02048304184561929,3.6191197507724e-05,4.7601206770648435e-05,-0.030197398889260017,-0.010764815721545947,Pln
ENSMUSG00000038418,-0.02048595564459215,3.609877475263699e-05,4.748589154516836e-05,-0.030200311253003768,-0.010767730405817025,Egr1
ENSMUSG00000055538,-0.020512855435692864,3.525605991949267e-05,4.6389552525648246e-05,-0.03022719778647669,-0.010794638377668472,Zcchc24
ENSMUSG00000021448,-0.020534289084115896,3.459799561455047e-05,4.5529669186143534e-05,-0.030248620861210756,-0.010816078554556727,Shc3
ENSMUSG00000052572,-0.020534375977028042,3.459535169027582e-05,4.5529669186143534e-05,-0.030248707711238554,-0.010816165473953731,Dlg2
ENSMUSG00000032502,-0.020540108825700624,3.442133939408072e-05,4.5309121224273684e-05,-0.03025443773024863,-0.010821900070316403,Stac
ENSMUSG00000042581,-0.020541634582575637,3.437516750442536e-05,4.525430161193438e-05,-0.03025596273392153,-0.010823426292434398,Thsd7b
ENSMUSG00000043510,-0.020565577106432188,3.365828661909367e-05,4.432804770063699e-05,-0.030279893432436065,-0.010847376122919897,Hscb
ENSMUSG00000066392,-0.020596017422276333,3.2767340696488965e-05,4.3160353920559757e-05,-0.030310318697563357,-0.010877825744447837,Nrxn3
