,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000003355,0.6509240335902511,0.0,0.0,0.6439893953679408,0.657751714546849,Fkbp11
ENSMUSG00000000563,0.6435267402465593,0.0,0.0,0.6364775075606682,0.650468474363481,Atp5f1
ENSMUSG00000032199,0.6422438045313748,0.0,0.0,0.635174833433499,0.6492051893296977,Polr2m
ENSMUSG00000092417,0.6416064823364013,0.0,0.0,0.6345277207662464,0.6485776146977388,Gpank1
ENSMUSG00000015671,0.6380967979974971,0.0,0.0,0.6309642988497254,0.6451214396142201,Psma2
ENSMUSG00000003072,0.6380804633997926,0.0,0.0,0.6309477148528301,0.645105353384554,Atp5d
ENSMUSG00000076437,0.6370527235372401,0.0,0.0,0.6299042964043173,0.6440932278152827,Selenoh
ENSMUSG00000008601,0.6354221023067389,0.0,0.0,0.62824885233613,0.6424873297764514,Rab25
ENSMUSG00000015092,0.6350221622008569,0.0,0.0,0.6278428338877861,0.6420934440146728,Edf1
ENSMUSG00000028478,0.6343710357603086,0.0,0.0,0.6271818199004017,0.641452166421882,Clta
ENSMUSG00000028691,0.6312507725073341,0.0,0.0,0.6240143182488866,0.6383789624946471,Prdx1
ENSMUSG00000020471,0.6302121297716101,0.0,0.0,0.6229600040088047,0.6373559339902016,Pold2
ENSMUSG00000036186,0.6280348604560811,0.0,0.0,0.620749968585989,0.6352113144946218,Fam69b
ENSMUSG00000041028,0.626637584056431,0.0,0.0,0.6193317253164637,0.6338349330209054,Ghitm
ENSMUSG00000062929,0.6264700911772771,0.0,0.0,0.6191617223183573,0.6336699417772846,Cfl2
ENSMUSG00000033735,0.6255635269912552,0.0,0.0,0.618241583867554,0.6327769064606388,Spr
ENSMUSG00000030842,0.6241583458424091,0.0,0.0,0.6168154021695836,0.6313926572354064,Lamtor1
ENSMUSG00000024165,0.6215593919161482,0.0,0.0,0.6141777337103315,0.6288322964680496,Hn1l
