,Pharyngeal Mesoderm/Neural Crest_corr,Pharyngeal Mesoderm/Neural Crest_pval,Pharyngeal Mesoderm/Neural Crest_qval,Pharyngeal Mesoderm/Neural Crest_ci_low,Pharyngeal Mesoderm/Neural Crest_ci_high,gene_annotation
ENSMUSG00000052675,-0.19331973150309473,1.3107962400322637e-226,2.17347668570758e-226,-0.20478661373225202,-0.18179979217904277,Zfp112
ENSMUSG00000087308,-0.19333545919730247,1.2024447561664658e-226,1.9939499968525645e-226,-0.20480226683856864,-0.18181559047979387,Gm16195
ENSMUSG00000021124,-0.19334402985863144,1.1472148507197646e-226,1.9024936855705275e-226,-0.20481079685144804,-0.1818241996200083,Vti1b
ENSMUSG00000047911,-0.19334550761899796,1.1379515255576242e-226,1.887259244494109e-226,-0.20481226760299992,-0.1818256840151139,Npm2
ENSMUSG00000011658,-0.1933692752072727,9.988255655374465e-227,1.6566348230139425e-226,-0.20483592245775134,-0.18184955832055963,Fuz
ENSMUSG00000038781,-0.19337839214314256,9.50087294989232e-227,1.5759048281702219e-226,-0.20484499614696236,-0.18185871619534386,Stap2
ENSMUSG00000097014,-0.19338065399060533,9.38368096882645e-227,1.5565714150842986e-226,-0.2048472472649291,-0.18186098819977184,Gm26706
ENSMUSG00000030930,-0.19338118776240062,9.35623618193467e-227,1.5521237212085138e-226,-0.20484777850466043,-0.18186152436852013,Chst15
ENSMUSG00000090641,-0.19339069640848494,8.880552948204487e-227,1.4733112776830635e-226,-0.20485724204325823,-0.18187107571523212,Zfp712
ENSMUSG00000024883,-0.19340266427703603,8.316033574685277e-227,1.3797489953079668e-226,-0.20486915313512,-0.18188309733116986,Rin1
ENSMUSG00000051285,-0.19341317745291176,7.849787794538405e-227,1.3024801644354054e-226,-0.2048796164327027,-0.18189365772428637,Pcmtd1
ENSMUSG00000095993,-0.1934203256730205,7.547778839427864e-227,1.2524538122846237e-226,-0.20488673073758384,-0.1819008380503153,Gm21060
ENSMUSG00000072770,-0.19343273247417286,7.050894709583696e-227,1.1700815607279412e-226,-0.20489907867092866,-0.18191330057899258,Acrbp
ENSMUSG00000103897,-0.1934368117902879,6.894767555879107e-227,1.1442499191019593e-226,-0.20490313863070156,-0.18191739821894612,Pcdhga8
ENSMUSG00000032363,-0.1934387593338788,6.821452187483759e-227,1.1321590894821958e-226,-0.20490507693306506,-0.18191935451082933,Adamts7
ENSMUSG00000029999,-0.19344040239883162,6.76020494691943e-227,1.1220697123902505e-226,-0.2049067122014925,-0.18192100495643884,Tgfa
ENSMUSG00000097021,-0.19344264088095403,6.67764588350818e-227,1.108441361178371e-226,-0.20490894006166605,-0.18192325349393954,4933433G15Rik
ENSMUSG00000023952,-0.19345893357881122,6.106326272639585e-227,1.0136749333728673e-226,-0.20492515544453624,-0.18193961938307351,Gtpbp2
ENSMUSG00000035637,-0.19346473693390975,5.914845042530784e-227,9.819546655231308e-227,-0.20493093125900907,-0.18194544880997962,Grhpr
ENSMUSG00000097369,-0.1934692692477241,5.7694829733022955e-227,9.57887110904233e-227,-0.2049354420635449,-0.1819500014859603,Gm26545
ENSMUSG00000015659,-0.19347776281427892,5.506615908531067e-227,9.143060376428942e-227,-0.20494389532035043,-0.18195853321259178,Serac1
ENSMUSG00000022297,-0.19348194808724442,5.381520946157064e-227,8.935959845127028e-227,-0.20494806072973493,-0.18196273728987866,Fzd6
ENSMUSG00000029730,-0.19348974609170033,5.155966904813632e-227,8.562008755291465e-227,-0.2049558217232405,-0.18197057033168684,Mcm7
ENSMUSG00000024937,-0.19349003014271893,5.147931565646276e-227,8.54924349294828e-227,-0.20495610442606668,-0.1819708556590077,Ehbp1l1
ENSMUSG00000062380,-0.1934983035874509,4.919298705668047e-227,8.170102267575046e-227,-0.20496433860167784,-0.18197916627895597,Tubb3
ENSMUSG00000001334,-0.19350570550794055,4.723361092116376e-227,7.845214553757358e-227,-0.20497170538827827,-0.18198660146002132,Fndc5
ENSMUSG00000043050,-0.19351482381060273,4.492673553882455e-227,7.46256147046357e-227,-0.2049807804083012,-0.18199576073764395,Tnp2
ENSMUSG00000016529,-0.19351486851476105,4.491570751843036e-227,7.461234445145481e-227,-0.20498082490025354,-0.1819958056426945,Il10
ENSMUSG00000079076,-0.1935174070657117,4.4293891765410655e-227,7.358438531865231e-227,-0.20498335140089036,-0.18199835560150218,Gm3086
ENSMUSG00000066877,-0.19352497096182064,4.249164507710986e-227,7.059513262506437e-227,-0.2049908793908374,-0.182005953489514,Nck2
ENSMUSG00000028179,-0.19353276546677436,4.0711061223926823e-227,6.764146817147265e-227,-0.20499863689349918,-0.18201378302415827,Cth
ENSMUSG00000056481,-0.1935399151013193,3.9143413321632054e-227,6.504122116084937e-227,-0.2050057525858323,-0.18202096479153246,Cd248
ENSMUSG00000024672,-0.1935409672612013,3.891786088152025e-227,6.467081694504807e-227,-0.2050067997505828,-0.1820220216802737,Ms4a7
ENSMUSG00000097536,-0.19358144806115918,3.1158611975544723e-227,5.178408185362311e-227,-0.2050470883479142,-0.18206268443857643,2610037D02Rik
ENSMUSG00000021936,-0.19358227462872754,3.101744453590158e-227,5.15529581807105e-227,-0.20504791099053932,-0.18206351472191826,Mapk8
ENSMUSG00000025876,-0.19359921271329777,2.826127717491392e-227,4.697521340454177e-227,-0.2050647686413104,-0.18208052895401353,Unc5a
ENSMUSG00000031513,-0.19362158344830477,2.499247653457002e-227,4.154470439246873e-227,-0.2050870331340925,-0.18210300027035536,Leprotl1
ENSMUSG00000032303,-0.19364699053942455,2.1735668942945734e-227,3.613339724336134e-227,-0.2051123195484517,-0.18212852160920004,Chrna3
ENSMUSG00000086646,-0.19364927156719144,2.146489192971376e-227,3.5685673527785227e-227,-0.2051145897412094,-0.18213081289479302,Platr20
ENSMUSG00000091297,-0.19365125334426725,2.1232375641947514e-227,3.5301502455549224e-227,-0.20511656210463333,-0.18213280358406028,Gm8439
ENSMUSG00000097151,-0.1936591750728781,2.0327802288952847e-227,3.379982404160709e-227,-0.20512444620326084,-0.18214076093818737,Gm26514
ENSMUSG00000068130,-0.19367126941084734,1.9020465178337479e-227,3.162820596400554e-227,-0.20513648308754862,-0.18215290966959857,Zfp442
ENSMUSG00000063193,-0.19367639348819876,1.8492231267580084e-227,3.075191425640926e-227,-0.2051415828221242,-0.18215805679319136,Cd300lb
ENSMUSG00000064080,-0.19369245696167423,1.692939627479457e-227,2.815488297356609e-227,-0.2051575699793806,-0.1821741925184353,Fbln2
ENSMUSG00000006335,-0.19369502958488566,1.6691662681849626e-227,2.7761394266682836e-227,-0.2051601303797059,-0.18217677671360435,Tfpt
ENSMUSG00000040940,-0.1936952631913271,1.6670241211957473e-227,2.7727644620010835e-227,-0.2051603628762433,-0.18217701137084255,Arhgef1
ENSMUSG00000055720,-0.19369557509997207,1.664168231844853e-227,2.7682017905321697e-227,-0.20516067330295507,-0.18217732468250136,Ubl7
ENSMUSG00000099703,-0.1936964168097447,1.6564857595066467e-227,2.7556093480186457e-227,-0.20516151101360403,-0.18217817017842777,Gm28285
ENSMUSG00000045071,-0.19372336827695674,1.4283609248450124e-227,2.3762784541804273e-227,-0.20518833442037468,-0.18220524288693007,E130308A19Rik
ENSMUSG00000100664,-0.1937325143173722,1.3583087218362834e-227,2.2598899328132025e-227,-0.20519743699928011,-0.1822144300748161,6030442E23Rik
ENSMUSG00000047669,-0.1937376020831393,1.3208366805170141e-227,2.1976946448938554e-227,-0.20520250058738945,-0.1822195407309975,Msl3l2
ENSMUSG00000038587,-0.19374674327144017,1.2560862711853855e-227,2.0901003138016663e-227,-0.20521159833415273,-0.18222872304806728,Akap12
ENSMUSG00000020629,-0.1937742862637385,1.0795392859222276e-227,1.7964517112622021e-227,-0.20523901042230658,-0.18225638997615567,Adi1
ENSMUSG00000005893,-0.19377601449160167,1.0693271061498855e-227,1.7795783305220625e-227,-0.205240730435786,-0.18225812598117075,Nr2c2
ENSMUSG00000066197,-0.19377824184698453,1.0563077669951907e-227,1.7580306599285469e-227,-0.20524294720429384,-0.1822603633599218,Gpr139
ENSMUSG00000049532,-0.19378852643133168,9.982161053417685e-228,1.6614603632534133e-227,-0.20525318290330918,-0.18227069422768732,Sall2
ENSMUSG00000027518,-0.19379956613649874,9.39406111152774e-228,1.5636812773574853e-227,-0.20526417013106585,-0.18228178361735115,1700021F07Rik
ENSMUSG00000044748,-0.19380820792129486,8.957959354857061e-228,1.4911913897921934e-227,-0.20527277083498696,-0.18229046429678203,Defb1
ENSMUSG00000109700,-0.19383524727678214,7.719842247049075e-228,1.2851747141954766e-227,-0.2052996816407298,-0.18231762536162768,Gm21123
ENSMUSG00000026679,-0.1938440963776327,7.353000153804415e-228,1.2241870195714789e-227,-0.20530848866766857,-0.18232651429780697,Enkur
ENSMUSG00000023883,-0.19384717958618797,7.229318739929923e-228,1.2036771578920352e-227,-0.20531155721637237,-0.1823296113862515,Phf10
ENSMUSG00000063296,-0.19385431004812825,6.951186306692082e-228,1.1574467697653712e-227,-0.20531865377396485,-0.18233677394875183,Tmem117
ENSMUSG00000021266,-0.19386142902230555,6.684166285767652e-228,1.1130605714064528e-227,-0.20532573889721445,-0.18234392497299198,Wars
ENSMUSG00000025003,-0.19386150237675476,6.681468915931628e-228,1.1126868671501956e-227,-0.20532581190285487,-0.1823439986576938,Cyp2c39
ENSMUSG00000086425,-0.19386974128945036,6.385327364903972e-228,1.0634415782330912e-227,-0.20533401163776838,-0.18235227466402043,F730016J06Rik
ENSMUSG00000041991,-0.19392473356282577,4.717835691457828e-228,7.85836512189095e-228,-0.20538874236996452,-0.1824075145680678,Hrnr
ENSMUSG00000065947,-0.19392778065869257,4.639365219172511e-228,7.728183381581077e-228,-0.2053917749718616,-0.18241057538715902,mt-Nd4l
ENSMUSG00000026620,-0.19393595006838846,4.4353563618212626e-228,7.388849870771858e-228,-0.2053999055214454,-0.1824187815905772,Mark1
ENSMUSG00000028255,-0.19393717250391154,4.40560999920327e-228,7.339793492599491e-228,-0.20540112214197143,-0.1824200095318935,Clca1
ENSMUSG00000008601,-0.19394717639419226,4.16954858800528e-228,6.946984048093488e-228,-0.20541107844346806,-0.18243005848058483,Rab25
ENSMUSG00000029217,-0.19396803578500849,3.7171889753802574e-228,6.194137622067061e-228,-0.20543183859795014,-0.18245101183168966,Tec
ENSMUSG00000000948,-0.19396891809192898,3.69917546039109e-228,6.164539191170979e-228,-0.20543271670716187,-0.1824518981131569,Gm38393
ENSMUSG00000036815,-0.19397419274381333,3.5932906010170716e-228,5.988492454260871e-228,-0.20543796626370606,-0.1824571965262679,Dpp10
ENSMUSG00000055322,-0.19397891090338215,3.50114501212597e-228,5.835320910849014e-228,-0.20544266197501287,-0.18246193594074622,Tns1
ENSMUSG00000073197,-0.19398547690890422,3.3768262383792313e-228,5.628502227066319e-228,-0.2054491967396338,-0.1824685315264581,5730507C01Rik
ENSMUSG00000003847,-0.19398730506661865,3.343004098888346e-228,5.572505712261978e-228,-0.20545101619883457,-0.18247036792030075,Nfat5
ENSMUSG00000111049,-0.19400298036558306,3.0665466723934383e-228,5.112021584777546e-228,-0.2054666169102794,-0.1824861138421666,RP24-538A12.3
ENSMUSG00000052131,-0.19403252295009,2.6060916837488412e-228,4.3447248604197426e-228,-0.20549601890695107,-0.18251578954277942,Akr1b7
ENSMUSG00000022561,-0.19403526773957178,2.5669895862469332e-228,4.2798267229074225e-228,-0.20549875063342377,-0.18251854670108966,Gpaa1
ENSMUSG00000094985,-0.19406124723978027,2.2247213698411835e-228,3.7094301577141424e-228,-0.20552460648308177,-0.18254464328153572,Topaz1
ENSMUSG00000109510,-0.1940758960570727,2.0522416707148205e-228,3.4220753531234906e-228,-0.20553918557164147,-0.18255935812291893,Gm42417
ENSMUSG00000042050,-0.19409804105237607,1.8165247611535776e-228,3.029227462870518e-228,-0.20556122514655967,-0.18258160293833975,Wdr60
ENSMUSG00000052407,-0.19410257895964803,1.7716685452192923e-228,2.95462614605516e-228,-0.20556574144986578,-0.18258616130200217,Ccdc171
