,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000061356,0.1267776467266405,0.0,0.0,0.12031771255433359,0.13322684487608594,Nuggc
ENSMUSG00000050763,0.12677225964761063,0.0,0.0,0.12031231673606754,0.1332214669775885,Olfr1395
ENSMUSG00000034659,0.1267293329323545,0.0,0.0,0.1202693203962097,0.13317861340345244,Tmem109
ENSMUSG00000039904,0.12671298910730422,0.0,0.0,0.12025295006880894,0.13316229741965593,Gpr37
ENSMUSG00000049037,0.12668242359007337,0.0,0.0,0.12022233499745327,0.1331317839605561,Clec4a1
ENSMUSG00000026896,0.12667543370365536,0.0,0.0,0.1202153337804585,0.13312480597735302,Ifih1
ENSMUSG00000090996,0.12666086026346549,0.0,0.0,0.12020073671884933,0.1331102573525045,Gm20458
ENSMUSG00000037242,0.12663723447339453,0.0,0.0,0.12017707264075611,0.13308667178601682,Clic4
ENSMUSG00000040234,0.126612213011146,0.0,0.0,0.12015201063665962,0.13306169291555853,Tm7sf3
ENSMUSG00000036892,0.12658725906415552,0.0,0.0,0.12012701626541597,0.13303678143727302,Prodh2
ENSMUSG00000020740,0.12655817556541596,0.0,0.0,0.12009788566307313,0.13300774742496982,Gga3
ENSMUSG00000036186,0.12654945326170353,0.0,0.0,0.12008914923489547,0.13299903996035836,Fam69b
ENSMUSG00000047631,0.12642488779881497,0.0,0.0,0.11996438216606886,0.13287468630984686,Apof
ENSMUSG00000032328,0.12640131476969702,0.0,0.0,0.11994077100758499,0.13285115334169673,Tmem30a
ENSMUSG00000033059,0.12639133995346302,0.0,0.0,0.11993078005929002,0.13284119547488296,Pygb
ENSMUSG00000020661,0.12635943696165422,0.0,0.0,0.11989882548022772,0.13280934668457509,Dnmt3a
ENSMUSG00000037759,0.1263538014569104,0.0,0.0,0.11989318086424343,0.13280372075287242,Ptger2
ENSMUSG00000051777,0.12634152791348946,0.0,0.0,0.11988088747893352,0.13279146805710157,Iqcj
ENSMUSG00000109482,0.12628666275574257,0.0,0.0,0.1198259336482562,0.1327366960683556,Gm4756
ENSMUSG00000015335,0.1262772627107116,0.0,0.0,0.11981651841486855,0.1327273119820125,Zdhhc12
ENSMUSG00000097884,0.12625815710212762,0.0,0.0,0.11979738193950355,0.132708238805927,Gm26543
ENSMUSG00000025374,0.1262469098563294,0.0,0.0,0.11978611652504136,0.13269701065052314,Nabp2
ENSMUSG00000035248,0.1262438841095126,0.0,0.0,0.11978308589075397,0.1326939900391433,Zcchc6
ENSMUSG00000027954,0.12624169420768794,0.0,0.0,0.11978089245166924,0.13269180385404625,Efna1
ENSMUSG00000035086,0.12623642060735868,0.0,0.0,0.11977561033336488,0.132686539203877,Becn1
ENSMUSG00000008036,0.12623217365451697,0.0,0.0,0.11977135652106588,0.13268229945854249,Ap2s1
ENSMUSG00000070645,0.12621304897691885,0.0,0.0,0.11975220095722265,0.1326632072345258,Ren1
ENSMUSG00000097374,0.12612159745196774,0.0,0.0,0.11966060180508033,0.13257191083187794,Gm26874
ENSMUSG00000021811,0.12605818429566312,0.0,0.0,0.11959708634758114,0.13250860517425325,Dnajc9
ENSMUSG00000049439,0.12597529523535622,0.0,0.0,0.1195140636463484,0.13242585654904118,Cyp20a1
ENSMUSG00000047777,0.1259736301732805,0.0,0.0,0.11951239590064112,0.13242419430708177,Phf13
ENSMUSG00000017670,0.12595566397433786,0.0,0.0,0.11949440074734473,0.13240625853518947,Elmo2
ENSMUSG00000024921,0.12592954747719703,0.0,0.0,0.119468242168388,0.13238018626068193,Smarca2
ENSMUSG00000078486,0.12583083075639626,0.0,0.0,0.11936936646522235,0.13228163661463782,Perm1
ENSMUSG00000086177,0.1258159985533431,0.0,0.0,0.11935451038611866,0.1322668295035731,Gm14616
ENSMUSG00000057465,0.12566545579996025,0.0,0.0,0.11920372546115066,0.13211654126401667,Saa2
ENSMUSG00000052151,0.12565811071282318,0.0,0.0,0.11919636856591728,0.13210920858720027,Plpp2
ENSMUSG00000024958,0.12558992656236495,0.0,0.0,0.11912807483523812,0.13204113960755412,Gpr137
ENSMUSG00000057596,0.12557267252350537,0.0,0.0,0.119110793076734,0.13202391470308925,Trim30d
ENSMUSG00000027270,0.12552574590960594,0.0,0.0,0.11906379109223024,0.13197706730765368,Lamp5
ENSMUSG00000022860,0.12552154607805774,0.0,0.0,0.11905958451658623,0.1319728745645835,Chodl
ENSMUSG00000046798,0.1255093479125711,0.0,0.0,0.11904736676458243,0.13196069698585838,Cldn12
ENSMUSG00000021814,0.1254810551770402,0.0,0.0,0.11901902860711842,0.13193245199228995,Anxa7
ENSMUSG00000018931,0.1254676053645614,0.0,0.0,0.11900555720563392,0.13191902487173152,Natd1
ENSMUSG00000004085,0.1254528719172711,0.0,0.0,0.11899080011163839,0.13190431627933558,Zak
ENSMUSG00000025130,0.1254325822980536,1.32365958647736e-310,5.7662331737388e-310,0.11897047793291268,0.13188406088346197,P4hb
ENSMUSG00000015787,0.12542452350091685,1.45153411718726e-310,6.32104747165337e-310,0.11896240620502611,0.13187601567793839,Abo
ENSMUSG00000109619,0.12541855775291857,1.5540834659289e-310,6.76642263796523e-310,0.11895643088523197,0.13187005999096102,Gm45672
ENSMUSG00000030649,0.12541197834021095,1.6755962035525e-310,7.2941911329115e-310,0.11894984091667161,0.13186349167365785,Anapc15
