,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000097361,0.34309386857897833,0.0,0.0,0.3372930145496461,0.3488686693399615,4930550C17Rik
ENSMUSG00000095388,0.3430601593937456,0.0,0.0,0.3372591545770909,0.3488351128188914,Gm10681
ENSMUSG00000106791,0.34298325463493406,0.0,0.0,0.33718190586547236,0.34875855629549807,4930553P18Rik
ENSMUSG00000046450,0.3428254319443277,0.0,0.0,0.3370233775651847,0.3486014480065582,Olfr71
ENSMUSG00000051877,0.34280825830423,0.0,0.0,0.3370061271632839,0.34858435208523864,Vmn2r72
ENSMUSG00000079016,0.3425656385343022,0.0,0.0,0.3367624233609623,0.3483428298729014,Gm11034
ENSMUSG00000028139,0.34246427209983643,0.0,0.0,0.33666060424851096,0.34824192177032687,Riiad1
ENSMUSG00000071147,0.3423478317918702,0.0,0.0,0.3365436441137756,0.3481260077860523,Tas2r140
ENSMUSG00000049692,0.342317072737858,0.0,0.0,0.3365127477714118,0.3480953877370289,Tmem239
ENSMUSG00000038208,0.3423040114171737,0.0,0.0,0.33649962815729234,0.34808238543877185,Pgap3
ENSMUSG00000050650,0.34217054367685834,0.0,0.0,0.3363655648718322,0.34794952069457086,Mrgpra1
ENSMUSG00000109060,0.34216408339573545,0.0,0.0,0.3363590757703198,0.347943089594569,Gm4513
ENSMUSG00000050478,0.3421014266376327,0.0,0.0,0.33629613951858883,0.34788071582912766,Olfr807
ENSMUSG00000098358,0.3420637795481146,0.0,0.0,0.33625832452125964,0.34784323875013595,Gm27164
ENSMUSG00000109689,0.3420234966773449,0.0,0.0,0.33621786200770065,0.347803137772365,Gm45646
ENSMUSG00000029217,0.3420027086442122,0.0,0.0,0.33619698127803355,0.34778244359710275,Tec
ENSMUSG00000049648,0.3418674575348641,0.0,0.0,0.33606112720583187,0.3476478030083561,Olfr273
ENSMUSG00000096009,0.3418660361842383,0.0,0.0,0.336059699519967,0.3476463880724108,Olfr134
ENSMUSG00000021961,0.3418387294148374,0.0,0.0,0.33603227104410865,0.34761920453575135,4930578I06Rik
ENSMUSG00000090487,0.3418272580508179,0.0,0.0,0.3360207485550792,0.34760778493796124,Gm2888
ENSMUSG00000091140,0.3418191187201842,0.0,0.0,0.3360125729505319,0.3475996823362227,Gm17124
ENSMUSG00000044286,0.3417927999882992,0.0,0.0,0.3359861369320171,0.34757348236224184,Olfr221
ENSMUSG00000078513,0.34178401326208646,0.0,0.0,0.3359773110507305,0.34756473528232723,Gm13088
ENSMUSG00000045608,0.34176267394682536,0.0,0.0,0.335955876648273,0.34754349224729947,Dbx2
ENSMUSG00000060477,0.34172138853284795,0.0,0.0,0.3359144072850987,0.3475023930909292,Irak2
ENSMUSG00000078280,0.34166153316063835,0.0,0.0,0.33585428526430766,0.347442807714556,Tas2r122
ENSMUSG00000096859,0.3416204355806469,0.0,0.0,0.3358130046268731,0.3474018954906482,Vmn1r176
ENSMUSG00000042243,0.3415529384046729,0.0,0.0,0.3357452068523949,0.3473347026890287,BC051665
ENSMUSG00000087094,0.34154063269773255,0.0,0.0,0.33573284634850487,0.3473224524675166,Gm13093
ENSMUSG00000040165,0.3414714697087814,0.0,0.0,0.3356633754160169,0.34725360129212324,Cd209c
ENSMUSG00000085796,0.34147098898044953,0.0,0.0,0.3356628925474957,0.3472531227308829,4933406D12Rik
ENSMUSG00000057455,0.3414535303024797,0.0,0.0,0.33564535614603946,0.34723574275343605,Rit2
