,Pharyngeal Mesoderm/Neural Crest_2_corr,Pharyngeal Mesoderm/Neural Crest_2_pval,Pharyngeal Mesoderm/Neural Crest_2_qval,Pharyngeal Mesoderm/Neural Crest_2_ci_low,Pharyngeal Mesoderm/Neural Crest_2_ci_high,gene_annotation
ENSMUSG00000019188,-0.1494612491125268,6.660112568527567e-135,3.4939975167198466e-134,-0.1611133031592139,-0.13776753450192514,H13
ENSMUSG00000038702,-0.14946412322801453,6.581010089860556e-135,3.453237010606035e-134,-0.16111616663601203,-0.1377704184915825,Dsel
ENSMUSG00000111273,-0.1494656547760429,6.539242026555673e-135,3.4320536604530756e-134,-0.16111769251485472,-0.13777195530140285,Olfr789
ENSMUSG00000066688,-0.14946803650853058,6.474813071046903e-135,3.3989653735373867e-134,-0.16112006543099908,-0.13777434521669119,Gm13083
ENSMUSG00000050803,-0.1494817315387345,6.116453645300995e-135,3.212217537955722e-134,-0.16113370976436153,-0.13778808730087652,Olfr866
ENSMUSG00000066027,-0.14949030386920248,5.902287973573801e-135,3.100405954796405e-134,-0.16114225035914775,-0.13779668908682194,Gm10436
ENSMUSG00000026305,-0.1495213816839905,5.186739730364323e-135,2.7251194919731406e-134,-0.16117321310591878,-0.13782787370321484,Lrrfip1
ENSMUSG00000031993,-0.14952635811594225,5.0804943022332765e-135,2.669869351635946e-134,-0.1611781711101152,-0.13783286723925983,Snx19
ENSMUSG00000044795,-0.1495264491583269,5.0785709475713773e-135,2.6694299701300035e-134,-0.16117826181536393,-0.1378329585945645,Cyb5d1
ENSMUSG00000070943,-0.14953759203015854,4.848573502763805e-135,2.549083011560106e-134,-0.16118936342292203,-0.13784413976684312,Olfr356
ENSMUSG00000095371,-0.14954147637513954,4.7708664434470997e-135,2.508766607828511e-134,-0.16119323338270689,-0.13784803746385377,Gm9611
ENSMUSG00000027639,-0.14954223940747718,4.755748571183877e-135,2.5013525903964557e-134,-0.16119399358920558,-0.13784880311907788,Samhd1
ENSMUSG00000061923,-0.14954355990628407,4.7296985903923287e-135,2.488184268080404e-134,-0.1611953091976012,-0.13785012815706796,Odf1
ENSMUSG00000099378,-0.14955302128957695,4.547170690406397e-135,2.392673270271278e-134,-0.1612047355398518,-0.1378596220648652,1700067G17Rik
ENSMUSG00000027933,-0.14955766943420593,4.460092407900731e-135,2.347356673071356e-134,-0.16120936646890077,-0.1378642861887694,Ints3
ENSMUSG00000090816,-0.1495712062117095,4.215863700126296e-135,2.219294287424975e-134,-0.1612228531066,-0.1378778695056222,Gm6729
ENSMUSG00000102000,-0.14957417902760997,4.1640426955523976e-135,2.1924850152520365e-134,-0.16122581491069976,-0.13788085254263266,1700006H21Rik
ENSMUSG00000070810,-0.1495759772720123,4.133005547079139e-135,2.176609871125848e-134,-0.16122760649400616,-0.13788265696984633,Sult2a6
ENSMUSG00000027762,-0.1495784023148589,4.091515460755625e-135,2.1552217891540894e-134,-0.1612300225538348,-0.13788509035071606,Sucnr1
ENSMUSG00000043241,-0.14958002807984508,4.063933306314582e-135,2.1411521574385325e-134,-0.16123164229646736,-0.13788672170564795,Upf2
ENSMUSG00000085046,-0.14958180566496979,4.03398781743086e-135,2.1258310558824315e-134,-0.16123341329677618,-0.1378885054028014,Gm11467
ENSMUSG00000058360,-0.14958213352271613,4.028488781979088e-135,2.1233889346318288e-134,-0.16123373994001108,-0.13788883438785843,Gm10040
ENSMUSG00000096373,-0.14958929908314847,3.9101550695586206e-135,2.0614586057076068e-134,-0.16124087895580871,-0.13789602458709888,Vmn2r31
ENSMUSG00000043331,-0.14959554936538766,3.809773676710145e-135,2.0089682841621024e-134,-0.1612471060830421,-0.13790229636196488,Olfr975
ENSMUSG00000109794,-0.1496043451664856,3.672853050471829e-135,1.937183417726839e-134,-0.161255869297348,-0.13791112241046463,Gm45571
ENSMUSG00000060888,-0.149615582570413,3.505048783152015e-135,1.8490751552202034e-134,-0.16126706506613006,-0.13792239846079085,Olfr566
ENSMUSG00000084766,-0.14962893378828343,3.3156002522550826e-135,1.7495082182111924e-134,-0.16128036681317032,-0.13793579559858826,Gm12714
ENSMUSG00000004364,-0.14963241845429184,3.2678594241399014e-135,1.7246879746664415e-134,-0.1612838385666023,-0.13793929225039536,Cul3
ENSMUSG00000105501,-0.14963403197037836,3.2459868839920653e-135,1.7135125774193332e-134,-0.16128544610363946,-0.13794091131640346,5330426L24Rik
ENSMUSG00000091296,-0.14965025505004165,3.034030460255017e-135,1.601968083014649e-134,-0.16130160906358085,-0.1379571902011648,Gm4181
ENSMUSG00000032299,-0.14966262546973985,2.8817439645733915e-135,1.5218881010584193e-134,-0.16131393363659982,-0.1379696031776013,Commd4
ENSMUSG00000094950,-0.14966936905556982,2.8019656432003965e-135,1.4800744507714314e-134,-0.16132065222813233,-0.13797636996427343,Vmn2r66
ENSMUSG00000006699,-0.14967275135305977,2.7627863472051295e-135,1.4596929286976617e-134,-0.1613240219891329,-0.13797976389873576,Cdc42
ENSMUSG00000024900,-0.1496741496520001,2.7467491926485757e-135,1.4515322035709823e-134,-0.1613254151051973,-0.13798116700867735,Cpt1a
ENSMUSG00000074919,-0.14967560833166085,2.7301185605900562e-135,1.4430542712509593e-134,-0.16132686837812799,-0.1379826307071359,Gm10787
ENSMUSG00000026339,-0.14967897178031764,2.692153480830498e-135,1.4232935456793795e-134,-0.16133021935966102,-0.13798600572841768,Ccdc93
ENSMUSG00000020948,-0.14969551090465824,2.512997979706066e-135,1.3288633727706944e-134,-0.16134669717536357,-0.1380026017629095,Klhl28
ENSMUSG00000056167,-0.1496966627420671,2.5009738063657438e-135,1.3227899373953411e-134,-0.16134784474280123,-0.1380037575639675,Cnot10
ENSMUSG00000034867,-0.14969786543662744,2.4884800205723425e-135,1.3164654485044635e-134,-0.16134904297882444,-0.1380049643972182,Ankrd27
ENSMUSG00000030802,-0.14969969094651275,2.4696352881293172e-135,1.3067777067704957e-134,-0.1613508617212537,-0.13800679618908088,Bckdk
