,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000001663,0.519878712131895,0.0,0.0,0.5127494776513912,0.5269362549655076,Gstt1
ENSMUSG00000006310,0.5188042559480337,0.0,0.0,0.5116641931991689,0.5258726658095778,Zbtb32
ENSMUSG00000024039,0.5181336267381582,0.0,0.0,0.5109868169998009,0.5252088081255397,Cbs
ENSMUSG00000078440,0.5175568288733193,0.0,0.0,0.5104042232531292,0.5246378274572246,Dohh
ENSMUSG00000093989,0.5171069960759865,0.0,0.0,0.5099498749237004,0.5241925269503872,Rnasek
ENSMUSG00000027637,0.5163536276845407,0.0,0.0,0.5091889529797243,0.5234467404436842,1110008F13Rik
ENSMUSG00000027761,0.5156720889219615,0.0,0.0,0.5085005905049343,0.522772051310486,Aadac
ENSMUSG00000047841,0.5140490730554982,0.0,0.0,0.5068613615614501,0.5211653113329482,BC051628
ENSMUSG00000029646,0.5137074427986619,0.0,0.0,0.5065163252199615,0.5208271005778629,Cdx2
ENSMUSG00000075700,0.5135173775113029,0.0,0.0,0.5063243659615263,0.5206389367555885,Selenot
ENSMUSG00000027227,0.5116697637849497,0.0,0.0,0.5044583781963642,0.5188097710116968,Sord
ENSMUSG00000002664,0.5109947685504742,0.0,0.0,0.5037766871089243,0.5181414991385731,Pspn
ENSMUSG00000099032,0.5092125072812532,0.0,0.0,0.5019767892775686,0.5163769483325467,Tcf24
ENSMUSG00000027531,0.5090666499723849,0.0,0.0,0.5018294913961222,0.516232537725468,Impa1
ENSMUSG00000022039,0.508517539492023,0.0,0.0,0.501274961342336,0.5156888700033372,Adam2
ENSMUSG00000109432,0.5083390686061499,0.0,0.0,0.5010947302775999,0.5155121668692534,Gm44785
ENSMUSG00000024369,0.5056657768728056,0.0,0.0,0.49839514826312986,0.5128652810442746,Nelfe
ENSMUSG00000099370,0.5055394600590788,0.0,0.0,0.4982675926848889,0.5127402085601583,Platr10
ENSMUSG00000047067,0.5039612730577384,0.0,0.0,0.49667395524390806,0.5111775422983028,Dusp28
ENSMUSG00000028607,0.5033282247399096,0.0,0.0,0.49603472319502084,0.5105507063106466,Cpt2
ENSMUSG00000079440,0.5027118834083172,0.0,0.0,0.49541236892465607,0.5099404059819005,Alpi
ENSMUSG00000022221,0.5019568254896372,0.0,0.0,0.49464995498115266,0.509192738763422,Ripk3
ENSMUSG00000019210,0.5015781081920119,0.0,0.0,0.49426755232897474,0.5088177243348275,Atp6v1e1
ENSMUSG00000025732,0.5008943938366932,0.0,0.0,0.49357719181167686,0.508140687967624,Fam195a
ENSMUSG00000027746,0.500102740915557,0.0,0.0,0.49277785501287125,0.507356756106347,Ufm1
ENSMUSG00000035944,0.4993496441727416,0.0,0.0,0.4920174600968536,0.5066109932378545,Ttc38
ENSMUSG00000097604,0.4989099115105457,0.0,0.0,0.4915734712095058,0.5061755377951856,Gm17322
ENSMUSG00000067235,0.49860939738605525,0.0,0.0,0.4912700505666829,0.5058779445995465,H2-Q10
ENSMUSG00000014606,0.49842497664435476,0.0,0.0,0.49108384702287283,0.5056953155287434,Slc25a11
ENSMUSG00000028691,0.49826176855937676,0.0,0.0,0.4909190617588544,0.5055336924875088,Prdx1
ENSMUSG00000074890,0.4968897675809378,0.0,0.0,0.48953382307234944,0.5041749959258675,Lcmt2
ENSMUSG00000025196,0.49563059120439973,0.0,0.0,0.48826253024519967,0.5029279981563108,Cpn1
ENSMUSG00000026473,0.49485725180907364,0.0,0.0,0.48748176487591194,0.5021621233508694,Glul
ENSMUSG00000045314,0.4945750232353776,0.0,0.0,0.48719682914649276,0.5018826161092984,Sowahb
ENSMUSG00000059305,0.493120788136694,0.0,0.0,0.4857286698265229,0.5004423789858968,Vpreb1
ENSMUSG00000062480,0.4923474780983839,0.0,0.0,0.48494797237278003,0.4996764960645207,Acat3
ENSMUSG00000028974,0.4919599064553742,0.0,0.0,0.48455670270199447,0.4992926424727095,Dffa
ENSMUSG00000030483,0.49193323730076544,0.0,0.0,0.48452977919168705,0.49926622905471085,Cyp2b10
ENSMUSG00000047228,0.4916260363500853,0.0,0.0,0.48421964933895917,0.4989619729413432,BC048546
ENSMUSG00000025792,0.49156338828958884,0.0,0.0,0.4841564042104907,0.49889992520498555,Slc25a10
ENSMUSG00000047989,0.4912040850037201,0.0,0.0,0.4837936780759079,0.4985440634850536,Ino80c
ENSMUSG00000048498,0.4898855875684087,0.0,0.0,0.48246264198495903,0.4972381740056141,Cd300e
ENSMUSG00000041782,0.4897597753768039,0.0,0.0,0.48233563513537375,0.49711356313518495,Lad1
ENSMUSG00000022219,0.4890032842354922,0.0,0.0,0.48157196726322476,0.49636428897480944,Cideb
ENSMUSG00000041567,0.4885550864678936,0.0,0.0,0.4811195228264965,0.49592036187299965,Serpina12
ENSMUSG00000007594,0.48846068168311013,0.0,0.0,0.48102422406240564,0.49582685613617816,Hapln4
ENSMUSG00000066042,0.48844271808210776,0.0,0.0,0.4810060903724735,0.495809063589142,Med18
