,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000111324,0.014989477232593855,0.01386674849136776,0.014652739787392349,0.003050462156560901,0.02692421967529276,RP23-396C4.1
ENSMUSG00000085030,0.014987384745324486,0.013880031312194693,0.014666144292348257,0.003048369218564504,0.02692212823492957,2810455O05Rik
ENSMUSG00000075256,0.014954672246184601,0.014089151070748143,0.014885826537955435,0.0030156496866691634,0.02688943208881235,Cerkl
ENSMUSG00000060961,0.014922202587706391,0.01429946293361538,0.015106080372880892,0.002983173072922365,0.026856978636708176,Slc4a4
ENSMUSG00000047909,0.014908665633865342,0.014387958983650782,0.015198260507102955,0.0029696332267929266,0.026843448432049964,Ankrd16
ENSMUSG00000054499,0.014883027288871828,0.01455689079735183,0.015375383216028484,0.0029439894159398075,0.02681782285770301,Dedd2
ENSMUSG00000028382,0.014878346788561942,0.014587918806051996,0.015407493010676615,0.0029393079194852284,0.02681314468709128,Ptbp3
ENSMUSG00000103243,0.014877780004219856,0.014591680091951928,0.015410802667768043,0.002938741014550703,0.02681257818482809,Lce1d
ENSMUSG00000018381,0.014842021803224567,0.014830713267088095,0.015661906840446767,0.0029029752209404603,0.026776837764581146,Abi3
ENSMUSG00000038069,0.014832071042949193,0.014897841922926426,0.015732121070610304,0.00289302235323166,0.02676689194688964,Cdkn2aip
ENSMUSG00000020829,0.014821280890644767,0.014970935569628504,0.01580862802053757,0.002882229918395269,0.026756107151428343,Slc46a1
ENSMUSG00000003379,0.014817745843592512,0.014994950963079828,0.01583330621217684,0.0028786941241495403,0.026752573858769575,Cd79a
ENSMUSG00000045551,0.014806149942023575,0.015073966276636023,0.01591605470364975,0.0028670957736814835,0.026740983709987908,Fpr1
ENSMUSG00000037148,0.014787499678217528,0.015201819817062917,0.016050360374495948,0.0028484415779271893,0.026722342691944477,Arhgap10
ENSMUSG00000068394,0.01477390279396404,0.015295631672739887,0.016148019815493193,0.002834841832342986,0.02670875254303781,Cep152
ENSMUSG00000051285,0.014773192873866442,0.01530054374348569,0.01615251107150796,0.002834131762970988,0.026708042974484748,Pcmtd1
ENSMUSG00000104014,0.014725852686067513,0.015631249251412547,0.016500212030641077,0.0027867816481536582,0.026660726201879398,4930562F17Rik
ENSMUSG00000015476,0.014690879285811984,0.01587958666214619,0.016760913620610173,0.00275180094852255,0.026625770065663464,Prrt1
ENSMUSG00000086939,0.014652442184282063,0.016156514495285167,0.017051012030959482,0.0027133558584029422,0.026587351904304706,Gm13530
ENSMUSG00000034185,0.014596174252450926,0.0165695613494408,0.017484672293440088,0.0026570762957532066,0.02653111163533883,6430628N08Rik
ENSMUSG00000091768,0.014573882087910408,0.016735749080004633,0.0176577615561785,0.00263477954424576,0.02650883040934493,Gm17617
ENSMUSG00000060131,0.014514977753749329,0.017181940977507394,0.01812541956173247,0.00257586314670882,0.02644995492189629,Atp8b4
ENSMUSG00000003354,0.014495138808236331,0.017334549686790768,0.018284836909696123,0.0025560201569166797,0.026430125673299845,Ccdc65
ENSMUSG00000045576,0.014481799028956806,0.01743783146812499,0.0183922002837617,0.0025426776635355188,0.02641679240898144,St7l
ENSMUSG00000095961,0.014471326348390209,0.017519292705842297,0.01847732610996349,0.0025322028551836833,0.026406324840149646,Vmn2r102
