,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000020397,0.41056893320087795,0.0,0.0,0.4024547129240696,0.4186186451363153,Med7
ENSMUSG00000049295,0.4104562648429942,0.0,0.0,0.4023411507176522,0.4185068811548156,Zfp219
ENSMUSG00000035557,0.41042180680047374,0.0,0.0,0.40230641935392,0.4184726996544825,Krt17
ENSMUSG00000066798,0.4104139477661976,0.0,0.0,0.40229849798505113,0.41846490368950195,Zbtb6
ENSMUSG00000080115,0.41037024312147014,0.0,0.0,0.40225444671541855,0.41842154975593876,Mettl21b
ENSMUSG00000027035,0.4102524282158651,0.0,0.0,0.4021356975979048,0.41830468008202515,Cers6
ENSMUSG00000027284,0.41022907232333855,0.0,0.0,0.40211215653753624,0.418281511542694,Cdan1
ENSMUSG00000028447,0.41014882529944785,0.0,0.0,0.4020312733890285,0.41820190815387054,Dctn3
ENSMUSG00000042380,0.41012083649959363,0.0,0.0,0.4020030627495042,0.41817414381390833,Smim12
ENSMUSG00000016028,0.4100282220610575,0.0,0.0,0.4019097143573352,0.41808227200186915,Celsr1
ENSMUSG00000018372,0.4100125293590939,0.0,0.0,0.40189389731010305,0.41806670511510974,Cep95
ENSMUSG00000044288,0.4100119996179715,0.0,0.0,0.40189336337152154,0.4180661796210694,Cnr1
ENSMUSG00000038633,0.4099800876387344,0.0,0.0,0.4018611985445647,0.4180345234791085,Degs1
ENSMUSG00000015133,0.4099767354454742,0.0,0.0,0.40185781979208335,0.4180311981591349,Lrrk1
ENSMUSG00000028465,0.4099752825656623,0.0,0.0,0.4018563554012627,0.418029756926453,Tln1
ENSMUSG00000036523,0.40992102298310834,0.0,0.0,0.401801665955671,0.41797593229125424,Greb1
ENSMUSG00000044937,0.4099200096328019,0.0,0.0,0.40180064457780656,0.4179749270634734,Ttc41
ENSMUSG00000005883,0.4099051513588622,0.0,0.0,0.40178566860191867,0.4179601878840011,Spo11
ENSMUSG00000028295,0.409875139791083,0.0,0.0,0.40175541930644665,0.4179304168569153,Smim8
ENSMUSG00000022359,0.40987260743014786,0.0,0.0,0.40175286688697953,0.4179279047918909,Wdyhv1
ENSMUSG00000019528,0.40982344530126186,0.0,0.0,0.40170331537567305,0.4178791366543809,Gyg
ENSMUSG00000070424,0.4098176235056589,0.0,0.0,0.4016974474724235,0.417873361512293,Art5
ENSMUSG00000035697,0.409757746695095,0.0,0.0,0.4016370964862384,0.41781396449248714,Hmha1
ENSMUSG00000027531,0.40966024328624606,0.0,0.0,0.4015388210806669,0.41771724222761497,Impa1
ENSMUSG00000030871,0.4096559929788291,0.0,0.0,0.4015345371251074,0.4177130259671824,Ears2
ENSMUSG00000054263,0.40949275255842793,0.0,0.0,0.4013700046584336,0.41755109291761344,Lifr
ENSMUSG00000017817,0.40948338305427673,0.0,0.0,0.4013605610106602,0.41754179843704303,Jph2
