,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000023832,0.1422349864225673,2.504276827862807e-183,4.9550392320198e-183,0.13269808225946464,0.15174555599393538,Acat2
ENSMUSG00000066643,0.14222388666737865,2.6752214680366006e-183,5.2911817010217565e-183,0.13268695280085777,0.15173448791241592,Wdr35
ENSMUSG00000029334,0.14212792528238824,4.733561638192311e-183,9.356714050587686e-183,0.13259073471937888,0.15163880025827148,Prkg2
ENSMUSG00000024096,0.14211355398719946,5.155703692124421e-183,1.0189137731471189e-182,0.13257632499648336,0.15162446994200363,Ralbp1
ENSMUSG00000016619,0.14211195424573195,5.2049610532159865e-183,1.0284451794538602e-182,0.13257472097768305,0.15162287476185948,Nup50
ENSMUSG00000020105,0.14201722748535445,9.138094952538976e-183,1.8045211201696242e-182,0.13247974102926086,0.15152841800642172,Lrig3
ENSMUSG00000051736,0.14201001108532801,9.53828364893517e-183,1.8831754489506753e-182,0.13247250534824062,0.15152122216857988,Fam229b
ENSMUSG00000024349,0.14163369570217635,8.887698959966576e-182,1.7523065772804764e-181,0.13209518592299127,0.15114597764970505,Tmem173
ENSMUSG00000025142,0.14159093529398992,1.1448828408839271e-181,2.254594015131798e-181,0.13205231160121822,0.1511033387494945,Aspscr1
ENSMUSG00000045896,0.1414766851563814,2.2512280930596973e-181,4.4306791833491384e-181,0.13193775727669316,0.1509894130914425,Paip2b
ENSMUSG00000032782,0.1413697284984924,4.237458325218392e-181,8.336530248314759e-181,0.13183051608142635,0.15088275997003095,Cntrob
ENSMUSG00000097729,0.14126331897725758,7.946380923856895e-181,1.56271011285288e-180,0.13172382369994887,0.15077665221276806,2310015A10Rik
ENSMUSG00000058454,0.141251166544778,8.537696564516158e-181,1.6786662533456856e-180,0.1317116389776549,0.15076453422910677,Dhcr7
ENSMUSG00000028036,0.14121265043874862,1.0718079874214464e-180,2.106954958563881e-180,0.13167302055083852,0.15072612728680074,Ptgfr
ENSMUSG00000006585,0.1411327335759668,1.717817301811223e-180,3.3748866440299075e-180,0.13159289147557443,0.150646436835631,Cdt1
ENSMUSG00000038236,0.14111713457942285,1.8834297571120872e-180,3.6995281027540507e-180,0.13157725107175333,0.15063088201801578,Hoxa7
ENSMUSG00000022799,0.14104969115738902,2.803624435051598e-180,5.5026976154103985e-180,0.13150962867693639,0.1505636295526551,Arhgap31
ENSMUSG00000025362,0.14101607970917296,3.418142392591224e-180,6.706184800061259e-180,0.13147592806807945,0.15053011323770413,Rps26
ENSMUSG00000039263,0.141012217797354,3.4968591233060956e-180,6.8592764286114075e-180,0.13147205591323086,0.15052626225517318,Npepl1
ENSMUSG00000097138,0.1409828083957268,4.158801786515495e-180,8.156112544646979e-180,0.13144256851798103,0.1504969360732717,Gm26625
ENSMUSG00000069727,0.14096034700026203,4.747443580753995e-180,9.308712903439206e-180,0.13142004756635062,0.15047453822549572,Zfp975
ENSMUSG00000032327,0.14093691813548842,5.450262848901557e-180,1.0684694861598819e-179,0.13139655659066915,0.15045117563516405,Stra6
ENSMUSG00000023940,0.14092013689205446,6.016673968543889e-180,1.1788154327084422e-179,0.13137973086603713,0.15043444185517008,Sgol1
ENSMUSG00000021256,0.14089901685066814,6.813806152012606e-180,1.3347318613149083e-179,0.1313585548506315,0.1504133815411689,Vash1
ENSMUSG00000063800,0.140881003896089,7.57647512903227e-180,1.4835471174921225e-179,0.13134049416356194,0.1503954195203238,Prpf38a
ENSMUSG00000004110,0.1407348669200899,1.7908490019605193e-179,3.503911175817882e-179,0.13119397017361176,0.1502496955315025,Cacna1e
ENSMUSG00000055660,0.140677459462249,2.5101906011498932e-179,4.909428126637773e-179,0.13113641079787589,0.15019245019563512,Mettl4
ENSMUSG00000021763,0.1405866696806148,4.280567932473173e-179,8.368656759478345e-179,0.13104538088970077,0.15010191667934483,BC067074
ENSMUSG00000036972,0.14054317560172774,5.5270075662800855e-179,1.0803376791008766e-178,0.1310017718319309,0.150058545311319,Zic4
ENSMUSG00000004872,0.1405093015738717,6.743807518562643e-179,1.3179221259649488e-178,0.13096780828187954,0.15002476682768107,Pax3
