,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000022771,-0.03464950951529338,2.7661166144932092e-12,4.062441789533278e-12,-0.044354939932242786,-0.02493753920063242,Ppil2
ENSMUSG00000057367,-0.03467967028800391,2.648606551571475e-12,3.890432655069734e-12,-0.04438507754188037,-0.024967717457443833,Birc2
ENSMUSG00000031458,-0.034691048464363806,2.605559585438424e-12,3.828327336818136e-12,-0.044396446975362776,-0.024979102234293622,Coprs
ENSMUSG00000028572,-0.0347141210447069,2.5203649062228563e-12,3.704784515982444e-12,-0.04441950181924685,-0.025002188206793917,Hook1
ENSMUSG00000024824,-0.03476257537660231,2.3502448607581538e-12,3.4557342460787437e-12,-0.04446791886945617,-0.02505067069704963,Rad9a
ENSMUSG00000002996,-0.03476295770935175,2.348948350794248e-12,3.454335809991541e-12,-0.0444683009078502,-0.0250510532521665,Hbp1
ENSMUSG00000097113,-0.03477601444618888,2.305090838251708e-12,3.3903380471417977e-12,-0.0444813475906902,-0.025064117584601628,Gm19705
ENSMUSG00000057715,-0.03477715309205796,2.3013044286791625e-12,3.3852668853768204e-12,-0.044482485359618004,-0.02506525689302136,A830018L16Rik
ENSMUSG00000039879,-0.03477757575604586,2.2999004709360118e-12,3.3836993834574252e-12,-0.04448290769807995,-0.025065679802953704,Heca
ENSMUSG00000003452,-0.034803437656085644,2.2155749208692115e-12,3.2601161284126126e-12,-0.044508749673286205,-0.025091556758417916,Bicd1
ENSMUSG00000038822,-0.0348336200319958,2.1209916811572667e-12,3.1218599958158177e-12,-0.04453890877930602,-0.025121756721361684,Hace1
ENSMUSG00000038446,-0.03484490265723358,2.0866616734154726e-12,3.071782236737042e-12,-0.044550182701366965,-0.025133045925448374,Cdc40
ENSMUSG00000097313,-0.03489578747618634,1.9384845086058823e-12,2.8561728430910304e-12,-0.044601028238138975,-0.02518396044589175,Gm26569
ENSMUSG00000017631,-0.0349019757737897,1.921183586367366e-12,2.8310987125955882e-12,-0.0446072117550567,-0.025190152359043337,Abr
ENSMUSG00000003929,-0.034926725873308216,1.8534901106031437e-12,2.73335807491984e-12,-0.044631942726785584,-0.025214916926398906,Zfp81
ENSMUSG00000044017,-0.03493079244511254,1.8425938068379583e-12,2.717689980586959e-12,-0.04463600615465544,-0.025218985876485252,Adgrd1
ENSMUSG00000056629,-0.034933893612055227,1.8343265411818103e-12,2.705895473051793e-12,-0.04463910492381843,-0.025222088857321658,Fkbp2
