,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000016256,0.621735925905814,0.0,0.0,0.6157367633844374,0.6276630121085989,Ctsz
ENSMUSG00000020733,0.6211090245238613,0.0,0.0,0.6151022792389476,0.6270436747181628,Slc9a3r1
ENSMUSG00000025533,0.6206610906662515,0.0,0.0,0.6146489321069992,0.6266011408914474,Asl
ENSMUSG00000034918,0.6192451778918981,0.0,0.0,0.6132159341664962,0.6252022723490176,Cdhr2
ENSMUSG00000027463,0.618022312568755,0.0,0.0,0.6119783450284365,0.6239940966205597,Slc52a3
ENSMUSG00000020429,0.6161346810269417,0.0,0.0,0.6100680437137688,0.6221290840852615,Igfbp1
ENSMUSG00000021591,0.6133207315508734,0.0,0.0,0.6072204306467005,0.6193487271402516,Glrx
ENSMUSG00000002985,0.6110292076463301,0.0,0.0,0.604901608756185,0.6170844474235191,Apoe
ENSMUSG00000007038,0.6086765427112462,0.0,0.0,0.6025210255988136,0.6147596492619636,Neu1
ENSMUSG00000024386,0.6069381710272109,0.0,0.0,0.6007620956521222,0.6130418002802758,Proc
ENSMUSG00000040600,0.6001333375027338,0.0,0.0,0.5938773622062584,0.6063167474247778,Eps8l3
ENSMUSG00000050747,0.5962528898972101,0.0,0.0,0.5899517619246146,0.6024813986219525,Trim15
ENSMUSG00000027690,0.5951905878083196,0.0,0.0,0.5888771508797331,0.6014313925184805,Slc2a2
ENSMUSG00000060807,0.5933939294800252,0.0,0.0,0.5870597253680208,0.5996554811691442,Serpina6
ENSMUSG00000026621,0.5927523640282116,0.0,0.0,0.5864107596707577,0.5990213092745849,Marc1
ENSMUSG00000029193,0.5926391910794188,0.0,0.0,0.5862962821541221,0.598909439742541,Cckar
ENSMUSG00000032359,0.5925008515122462,0.0,0.0,0.5861563482624159,0.5987726931045257,Ctsh
ENSMUSG00000035540,0.5914400536125799,0.0,0.0,0.5850833375453862,0.5977240977494366,Gc
ENSMUSG00000001313,0.5913021892990357,0.0,0.0,0.5849438876535498,0.5975878177345422,Rnd2
